"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","status"
"Fibroblast","VSMC","THBS1","SDC4",0.000119871707998793,0,"THBS1_SDC4","THBS1 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","THBS2","SDC4",0.000570960321949566,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","THBS2","SDC4",0.000155575204278953,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","THBS1","CD47",0.000826965178686007,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","VSMC","THBS1","CD47",0.000280780894819337,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","VSMC","THBS1","CD47",6.98123482160201e-05,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","THBS1","CD47",0.000192697350433971,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Macrophage","THBS1","CD47",0.000342037759354386,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","THBS1","CD47",6.77457792987792e-05,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","EC","THBS1","CD47",5.71260548034616e-06,0.02,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","T_NK","THBS1","CD47",0.000981360259540099,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Macrophage","T_NK","THBS1","CD47",0.000333699698103316,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"EC","T_NK","THBS1","CD47",8.29017756257949e-05,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","T_NK","THBS1","CD47",0.000229012892914353,0,"THBS1_CD47","THBS1 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","VSMC","THBS2","CD47",0.000914668237113086,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","VSMC","THBS2","CD47",0.000249976131482075,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Macrophage","THBS2","CD47",0.000378596521868582,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","EC","THBS2","CD47",7.49609540663015e-05,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","EC","THBS2","CD47",2.04349010831682e-05,0.02,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","T_NK","THBS2","CD47",0.00108517814310533,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"Fibroblast","T_NK","THBS2","CD47",0.000297017878746138,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512","Ruptured"
"VSMC","Macrophage","PGE2-PTGES3","PTGER4",0.000275580190562433,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"Macrophage","Macrophage","PGE2-PTGES3","PTGER4",0.000214766534209045,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"EC","Macrophage","PGE2-PTGES3","PTGER4",3.76022520748666e-05,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"Fibroblast","Macrophage","PGE2-PTGES3","PTGER4",9.07800703306534e-05,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"T_NK","Macrophage","PGE2-PTGES3","PTGER4",0.000395886945926582,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"VSMC","T_NK","PGE2-PTGES3","PTGER4",0.000649674760158923,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"Macrophage","T_NK","PGE2-PTGES3","PTGER4",0.000506913837615749,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"EC","T_NK","PGE2-PTGES3","PTGER4",8.85807753295918e-05,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"Fibroblast","T_NK","PGE2-PTGES3","PTGER4",0.000214609984247749,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"T_NK","T_NK","PGE2-PTGES3","PTGER4",0.000931093319625571,0,"PGE2-PTGES3_PTGER4","PGE2-PTGES3 - PTGER4","Prostaglandin","Non-protein Signaling","PMID: 34949672;PMID: 21508345","Ruptured"
"VSMC","Macrophage","APP","CD74",0.000715542835751467,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Macrophage","Macrophage","APP","CD74",0.000704917467363485,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"EC","Macrophage","APP","CD74",0.000493792007671688,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Fibroblast","Macrophage","APP","CD74",0.000451829107624881,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"VSMC","EC","APP","CD74",4.51314233299276e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Macrophage","EC","APP","CD74",4.44579833876112e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"EC","EC","APP","CD74",3.18946084689499e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Fibroblast","EC","APP","CD74",2.84885337245105e-05,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"VSMC","T_NK","APP","CD74",0.000166515236864731,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Macrophage","T_NK","APP","CD74",0.000164023098107122,0.04,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"EC","T_NK","APP","CD74",0.000119452406860814,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"Fibroblast","T_NK","APP","CD74",0.000105088211817264,0.08,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849","Ruptured"
"VSMC","VSMC","CD46","JAG1",0.000132201110329047,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"Macrophage","VSMC","CD46","JAG1",4.94411552887364e-05,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"EC","VSMC","CD46","JAG1",2.11073138272424e-05,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"T_NK","VSMC","CD46","JAG1",0.000126866156482687,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"VSMC","EC","CD46","JAG1",1.34556913325821e-05,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"Macrophage","EC","CD46","JAG1",5.03130528263976e-06,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"EC","EC","CD46","JAG1",2.14855026060773e-06,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"T_NK","EC","CD46","JAG1",1.29125379965736e-05,0,"CD46_JAG1","CD46 - JAG1","CD46","Cell-Cell Contact","PMID: 23086448","Ruptured"
"T_NK","VSMC","CD6","ALCAM",0.00029805687502072,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662","Ruptured"
"T_NK","Macrophage","CD6","ALCAM",0.000312575333118303,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662","Ruptured"
"T_NK","EC","CD6","ALCAM",9.38795414027891e-06,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662","Ruptured"
"T_NK","Fibroblast","CD6","ALCAM",3.65347978006747e-05,0,"CD6_ALCAM","CD6 - ALCAM","CD6","Cell-Cell Contact","PMID: 23602662","Ruptured"
"T_NK","EC","CD96","PVR",5.65721265660925e-05,0,"CD96_PVR","CD96 - PVR","CD96","Cell-Cell Contact","PMID: 15034010","Ruptured"
"VSMC","Macrophage","CD99","PILRA",0.000806723866640185,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","Ruptured"
"Macrophage","Macrophage","CD99","PILRA",0.00050570087441885,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","Ruptured"
"EC","Macrophage","CD99","PILRA",0.000101622625211073,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","Ruptured"
"Fibroblast","Macrophage","CD99","PILRA",0.000214640261788052,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","Ruptured"
"T_NK","Macrophage","CD99","PILRA",0.000571150010411749,0,"CD99_PILRA","CD99 - PILRA","CD99","Cell-Cell Contact","PMID: 18234675","Ruptured"
"VSMC","VSMC","CD99","CD99",0.00347074551543993,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Macrophage","VSMC","CD99","CD99",0.0022076917897234,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","VSMC","CD99","CD99",0.000436364183239256,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"T_NK","VSMC","CD99","CD99",0.00248546162483741,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","Macrophage","CD99","CD99",0.0022076917897234,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","EC","CD99","CD99",0.000436364183239256,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","CD99","CD99",5.48558947792267e-05,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"T_NK","EC","CD99","CD99",0.000312711294510423,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","T_NK","CD99","CD99",0.00248546162483741,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","T_NK","CD99","CD99",0.000312711294510423,0.02,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","CDH2","CDH2",7.02888308791969e-07,0,"CDH2_CDH2","CDH2 - CDH2","CDH","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","CDH5","CDH5",1.5981947576621e-05,0,"CDH5_CDH5","CDH5 - CDH5","CDH5","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"T_NK","T_NK","CLEC2D","KLRB1",0.00070383916557788,0,"CLEC2D_KLRB1","CLEC2D - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","Ruptured"
"Macrophage","T_NK","CLEC2B","KLRB1",0.000708578146471106,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","Ruptured"
"EC","T_NK","CLEC2B","KLRB1",0.000128028671616597,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","Ruptured"
"T_NK","T_NK","CLEC2B","KLRB1",0.00087874547025338,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","Ruptured"
"T_NK","T_NK","CD69","KLRB1",0.00130962497362463,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577","Ruptured"
"EC","EC","EFNA1","EPHA4",8.70808260505946e-07,0,"EFNA1_EPHA4","EFNA1 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","T_NK","EFNA1","EPHA4",1.51997015654935e-05,0,"EFNA1_EPHA4","EFNA1 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","EC","EFNA5","EPHA4",9.93708294544109e-08,0,"EFNA5_EPHA4","EFNA5 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","T_NK","EFNA5","EPHA4",1.73595817350486e-06,0,"EFNA5_EPHA4","EFNA5 - EPHA4","EPHA","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","EC","EFNB2","EPHA4",1.76295863279737e-06,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","T_NK","EFNB2","EPHA4",3.07418255468012e-05,0,"EFNB2_EPHA4","EFNB2 - EPHA4","EPHB","Cell-Cell Contact","PMID: 15114347","Ruptured"
"EC","EC","ESAM","ESAM",3.8264423577862e-06,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107","Ruptured"
"Macrophage","Macrophage","ICAM1","ITGAX_ITGB2",0.000534024409323731,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253","Ruptured"
"EC","Macrophage","ICAM1","ITGAX_ITGB2",3.2784845200387e-05,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253","Ruptured"
"EC","VSMC","JAM2","ITGAV_ITGB1",8.89883919617143e-06,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","Macrophage","JAM2","ITGAV_ITGB1",4.57833598939308e-06,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","JAM2","ITGAV_ITGB1",9.71198721782485e-07,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","Fibroblast","JAM2","ITGAV_ITGB1",2.71173302679035e-06,0,"JAM2_ITGAV_ITGB1","JAM2 - (ITGAV+ITGB1)","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","VSMC","JAM2","JAM3",1.06122965668539e-06,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146","Ruptured"
"EC","EC","JAM2","JAM3",1.02777549647086e-07,0,"JAM2_JAM3","JAM2 - JAM3","JAM","Cell-Cell Contact","PMC1237098;  PMID: 11590146","Ruptured"
"EC","EC","F11R","F11R",1.81677184204418e-06,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","JAM2","F11R",1.52753408871865e-07,0,"JAM2_F11R","JAM2 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","JAM2","JAM2",1.2823827811192e-08,0,"JAM2_JAM2","JAM2 - JAM2","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","EC","JAM3","F11R",1.26252298745714e-05,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","JAM3","F11R",1.22305132322169e-06,0,"JAM3_F11R","JAM3 - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","VSMC","JAM3","JAM3",8.77316619603368e-05,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","VSMC","JAM3","JAM3",8.49846735193219e-06,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","EC","JAM3","JAM3",8.49846735193219e-06,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","JAM3","JAM3",8.2319821020244e-07,0,"JAM3_JAM3","JAM3 - JAM3","JAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","VSMC","MPZL1","MPZL1",0.000128803899732585,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","VSMC","MPZL1","MPZL1",1.62370773272946e-05,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Fibroblast","VSMC","MPZL1","MPZL1",4.66193159839257e-05,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","EC","MPZL1","MPZL1",1.62370773272946e-05,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","MPZL1","MPZL1",2.04684352694108e-06,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Fibroblast","EC","MPZL1","MPZL1",5.87710942366034e-06,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","Fibroblast","MPZL1","MPZL1",4.66193159839257e-05,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","Fibroblast","MPZL1","MPZL1",5.87710942366034e-06,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Fibroblast","Fibroblast","MPZL1","MPZL1",1.68665843514178e-05,0.02,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","DLL4","NOTCH1",4.41381315554335e-07,0,"DLL4_NOTCH1","DLL4 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","VSMC","DLL4","NOTCH2",1.0898650292348e-05,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","Macrophage","DLL4","NOTCH2",1.33840671616188e-05,0,"DLL4_NOTCH2","DLL4 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","EC","DLL4","NOTCH4",6.76561382562787e-07,0,"DLL4_NOTCH4","DLL4 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"VSMC","EC","JAG1","NOTCH1",6.60603397677974e-06,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","EC","JAG1","NOTCH1",6.72261447583977e-07,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"VSMC","VSMC","JAG1","NOTCH2",0.000163004462986396,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","VSMC","JAG1","NOTCH2",1.65920390778319e-05,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"VSMC","Macrophage","JAG1","NOTCH2",0.000200129744060886,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","Macrophage","JAG1","NOTCH2",2.03726388622373e-05,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"VSMC","EC","JAG1","NOTCH4",1.01240106377885e-05,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"EC","EC","JAG1","NOTCH4",1.03033375396752e-06,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464","Ruptured"
"Macrophage","Macrophage","PECAM1","PECAM1",0.000280128796780698,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","Macrophage","PECAM1","PECAM1",0.000165403109305454,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Macrophage","EC","PECAM1","PECAM1",0.000165403109305454,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","PECAM1","PECAM1",9.19302355860648e-05,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","VSMC","PTPRM","PTPRM",0.000123783590368981,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","VSMC","PTPRM","PTPRM",8.45761632413232e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"VSMC","EC","PTPRM","PTPRM",8.45761632413232e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","PTPRM","PTPRM",5.55963356267112e-05,0,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"Macrophage","EC","SEMA6B","PLXNA2",2.40901044423373e-05,0,"SEMA6B_PLXNA2","SEMA6B - PLXNA2","SEMA6","Cell-Cell Contact","PMID: 27533782","Ruptured"
"VSMC","Macrophage","THY1","ITGAX_ITGB2",0.000407640955936991,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796","Ruptured"
"T_NK","VSMC","ITGA4_ITGB1","VCAM1",0.000662656146504893,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"T_NK","EC","ITGA4_ITGB1","VCAM1",3.61046772600777e-05,0,"ITGA4_ITGB1_VCAM1","VCAM1 - (ITGA4+ITGB1)","VCAM","Cell-Cell Contact","KEGG: hsa04514","Ruptured"
"EC","EC","GJA1","GJA1",9.45345065344992e-07,0,"GJA1_GJA1","GJA1 - GJA1","GAP","Cell-Cell Contact","PMID: 32532966;PMID: 15094344","Ruptured"
"VSMC","Macrophage","THY1","ADGRE2",0.000181414664222026,0,"THY1_ADGRE2","THY1 - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","Macrophage","ITGAV_ITGB1","ADGRE2",0.00108150349732143,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"Macrophage","Macrophage","ITGAV_ITGB1","ADGRE2",0.0005603769842798,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"EC","Macrophage","ITGAV_ITGB1","ADGRE2",0.000118188411065183,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"Fibroblast","Macrophage","ITGAV_ITGB1","ADGRE2",0.000332225930085238,0,"ITGAV_ITGB1_ADGRE2","(ITGAV+ITGB1) - ADGRE2","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"Macrophage","Macrophage","CD55","ADGRE5",0.00100811506048447,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"EC","Macrophage","CD55","ADGRE5",0.000186610506299215,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","T_NK","CD55","ADGRE5",0.000755753025107217,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"Macrophage","T_NK","CD55","ADGRE5",0.00468760212889038,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"EC","T_NK","CD55","ADGRE5",0.000843077586276183,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"T_NK","T_NK","CD55","ADGRE5",0.00255422965293603,0,"CD55_ADGRE5","CD55 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","Macrophage","THY1","ADGRE5",0.000164748387871652,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","T_NK","THY1","ADGRE5",0.000802203420394168,0,"THY1_ADGRE5","THY1 - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","Macrophage","ITGAV_ITGB1","ADGRE5",0.000983323461996625,0,"ITGAV_ITGB1_ADGRE5","(ITGAV+ITGB1) - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"EC","Macrophage","ITGAV_ITGB1","ADGRE5",0.000107445334688024,0,"ITGAV_ITGB1_ADGRE5","(ITGAV+ITGB1) - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
"VSMC","T_NK","ITGAV_ITGB1","ADGRE5",0.00457838856065504,0,"ITGAV_ITGB1_ADGRE5","(ITGAV+ITGB1) - ADGRE5","ADGRE","Cell-Cell Contact","PMID: 31462748","Ruptured"
