"tf","tf_group","NES","sample","status","vsmc_state","cells"
"SNAI2","STA1--STA--synthetic VSMC",0.109357052711701,"STA1","STA","synthetic VSMC",1049
"SNAI2","STA2--STA--ECM-remodeling VSMC",-0.136889223314497,"STA2","STA","ECM-remodeling VSMC",459
"SNAI2","STA2--STA--contractile VSMC",-0.213909642030935,"STA2","STA","contractile VSMC",989
"SNAI2","STA2--STA--inflammatory VSMC",-0.869584032691017,"STA2","STA","inflammatory VSMC",378
"SNAI2","STA2--STA--metabolic-stress VSMC",-0.257932570893007,"STA2","STA","metabolic-stress VSMC",943
"SNAI2","STA2--STA--synthetic VSMC",-0.27000190436456,"STA2","STA","synthetic VSMC",1620
"SNAI2","STA3--STA--contractile VSMC",-0.145166402187679,"STA3","STA","contractile VSMC",25
"SNAPC4","ACom-RR--Ruptured--contractile VSMC",-1.74813687794442,"ACom_RR","Ruptured","contractile VSMC",32
"SNAPC4","ACom-RR--Ruptured--inflammatory VSMC",0.456543478629212,"ACom_RR","Ruptured","inflammatory VSMC",945
"SNAPC4","ACom-RR--Ruptured--metabolic-stress VSMC",-1.55138433277329,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SNAPC4","MCA-R1--Ruptured--inflammatory VSMC",0.595974235542151,"MCA_R1","Ruptured","inflammatory VSMC",534
"SNAPC4","MCA-R2--Ruptured--contractile VSMC",-1.11459490735547,"MCA_R2","Ruptured","contractile VSMC",182
"SNAPC4","MCA-R2--Ruptured--inflammatory VSMC",0.495927310828654,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SNAPC4","MCA-R2--Ruptured--metabolic-stress VSMC",-0.896386033425574,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SNAPC4","MCA-R2--Ruptured--synthetic VSMC",-1.53075498351519,"MCA_R2","Ruptured","synthetic VSMC",29
"SNAPC4","STA1--STA--ECM-remodeling VSMC",-0.669865066530601,"STA1","STA","ECM-remodeling VSMC",637
"SNAPC4","STA1--STA--contractile VSMC",-0.238964993348972,"STA1","STA","contractile VSMC",1019
"SNAPC4","STA1--STA--inflammatory VSMC",0.86578541871729,"STA1","STA","inflammatory VSMC",148
"SNAPC4","STA1--STA--metabolic-stress VSMC",-0.477408656165633,"STA1","STA","metabolic-stress VSMC",1432
"SNAPC4","STA1--STA--synthetic VSMC",-0.482252909641719,"STA1","STA","synthetic VSMC",1049
"SNAPC4","STA2--STA--ECM-remodeling VSMC",-0.83719449967202,"STA2","STA","ECM-remodeling VSMC",459
"SNAPC4","STA2--STA--contractile VSMC",-0.774306221653611,"STA2","STA","contractile VSMC",989
"SNAPC4","STA2--STA--inflammatory VSMC",1.04253474829249,"STA2","STA","inflammatory VSMC",378
"SNAPC4","STA2--STA--metabolic-stress VSMC",-0.759495425641654,"STA2","STA","metabolic-stress VSMC",943
"SNAPC4","STA2--STA--synthetic VSMC",-0.505269559358128,"STA2","STA","synthetic VSMC",1620
"SNAPC4","STA3--STA--contractile VSMC",-0.677846521260006,"STA3","STA","contractile VSMC",25
"SOX10","ACom-RR--Ruptured--contractile VSMC",-1.4532980967348,"ACom_RR","Ruptured","contractile VSMC",32
"SOX10","ACom-RR--Ruptured--inflammatory VSMC",-1.7605280630175,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX10","ACom-RR--Ruptured--metabolic-stress VSMC",-2.11799393165168,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX10","MCA-R1--Ruptured--inflammatory VSMC",-2.17772867876376,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX10","MCA-R2--Ruptured--contractile VSMC",-1.19274891743658,"MCA_R2","Ruptured","contractile VSMC",182
"SOX10","MCA-R2--Ruptured--inflammatory VSMC",-1.94808052003838,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX10","MCA-R2--Ruptured--metabolic-stress VSMC",-1.62500959677142,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX10","MCA-R2--Ruptured--synthetic VSMC",-1.07163215869555,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX10","STA1--STA--ECM-remodeling VSMC",-0.745316966414128,"STA1","STA","ECM-remodeling VSMC",637
"SOX10","STA1--STA--contractile VSMC",-0.577075536132627,"STA1","STA","contractile VSMC",1019
"SOX10","STA1--STA--inflammatory VSMC",-2.26476556687576,"STA1","STA","inflammatory VSMC",148
"SOX10","STA1--STA--metabolic-stress VSMC",-0.539629143861982,"STA1","STA","metabolic-stress VSMC",1432
"SOX10","STA1--STA--synthetic VSMC",-0.944402175386553,"STA1","STA","synthetic VSMC",1049
"SOX10","STA2--STA--ECM-remodeling VSMC",-0.840534271939278,"STA2","STA","ECM-remodeling VSMC",459
"SOX10","STA2--STA--contractile VSMC",-1.28309463773927,"STA2","STA","contractile VSMC",989
"SOX10","STA2--STA--inflammatory VSMC",-2.20484171780178,"STA2","STA","inflammatory VSMC",378
"SOX10","STA2--STA--metabolic-stress VSMC",-0.635668417431748,"STA2","STA","metabolic-stress VSMC",943
"SOX10","STA2--STA--synthetic VSMC",-0.908354275484894,"STA2","STA","synthetic VSMC",1620
"SOX10","STA3--STA--contractile VSMC",-0.37418750674266,"STA3","STA","contractile VSMC",25
"SOX11","ACom-RR--Ruptured--contractile VSMC",-0.267696007991833,"ACom_RR","Ruptured","contractile VSMC",32
"SOX11","ACom-RR--Ruptured--inflammatory VSMC",-1.602016991698,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX11","ACom-RR--Ruptured--metabolic-stress VSMC",0.825638183481119,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX11","MCA-R1--Ruptured--inflammatory VSMC",-1.37648574572468,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX11","MCA-R2--Ruptured--contractile VSMC",0.759502848342222,"MCA_R2","Ruptured","contractile VSMC",182
"SOX11","MCA-R2--Ruptured--inflammatory VSMC",-1.42258355573724,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX11","MCA-R2--Ruptured--metabolic-stress VSMC",0.890013741536342,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX11","MCA-R2--Ruptured--synthetic VSMC",1.07744871942354,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX11","STA1--STA--ECM-remodeling VSMC",2.45634736638651,"STA1","STA","ECM-remodeling VSMC",637
"SOX11","STA1--STA--contractile VSMC",0.961079071034804,"STA1","STA","contractile VSMC",1019
"SOX11","STA1--STA--inflammatory VSMC",-0.887528964114422,"STA1","STA","inflammatory VSMC",148
"SOX11","STA1--STA--metabolic-stress VSMC",0.845973343084019,"STA1","STA","metabolic-stress VSMC",1432
"SOX11","STA1--STA--synthetic VSMC",1.21396825116692,"STA1","STA","synthetic VSMC",1049
"SOX11","STA2--STA--ECM-remodeling VSMC",2.31064867748645,"STA2","STA","ECM-remodeling VSMC",459
"SOX11","STA2--STA--contractile VSMC",1.30155502283228,"STA2","STA","contractile VSMC",989
"SOX11","STA2--STA--inflammatory VSMC",-1.21110211837672,"STA2","STA","inflammatory VSMC",378
"SOX11","STA2--STA--metabolic-stress VSMC",1.5597103167726,"STA2","STA","metabolic-stress VSMC",943
"SOX11","STA2--STA--synthetic VSMC",0.979251012925514,"STA2","STA","synthetic VSMC",1620
"SOX11","STA3--STA--contractile VSMC",1.89313356699972,"STA3","STA","contractile VSMC",25
"SOX13","ACom-RR--Ruptured--contractile VSMC",1.27251474997551,"ACom_RR","Ruptured","contractile VSMC",32
"SOX13","ACom-RR--Ruptured--inflammatory VSMC",-0.0743563208400785,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX13","ACom-RR--Ruptured--metabolic-stress VSMC",1.37583532180183,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX13","MCA-R1--Ruptured--inflammatory VSMC",-0.851564733477142,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX13","MCA-R2--Ruptured--contractile VSMC",1.44180723933774,"MCA_R2","Ruptured","contractile VSMC",182
"SOX13","MCA-R2--Ruptured--inflammatory VSMC",0.0418533270837677,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX13","MCA-R2--Ruptured--metabolic-stress VSMC",2.22926570958078,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX13","MCA-R2--Ruptured--synthetic VSMC",1.37656995456858,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX13","STA1--STA--ECM-remodeling VSMC",1.68035578603332,"STA1","STA","ECM-remodeling VSMC",637
"SOX13","STA1--STA--contractile VSMC",1.10159007090794,"STA1","STA","contractile VSMC",1019
"SOX13","STA1--STA--inflammatory VSMC",0.467304323535375,"STA1","STA","inflammatory VSMC",148
"SOX13","STA1--STA--metabolic-stress VSMC",0.993291997034015,"STA1","STA","metabolic-stress VSMC",1432
"SOX13","STA1--STA--synthetic VSMC",1.06060919335235,"STA1","STA","synthetic VSMC",1049
"SOX13","STA2--STA--ECM-remodeling VSMC",2.49345890958162,"STA2","STA","ECM-remodeling VSMC",459
"SOX13","STA2--STA--contractile VSMC",1.79418830254842,"STA2","STA","contractile VSMC",989
"SOX13","STA2--STA--inflammatory VSMC",0.0875971086362383,"STA2","STA","inflammatory VSMC",378
"SOX13","STA2--STA--metabolic-stress VSMC",1.80376292481303,"STA2","STA","metabolic-stress VSMC",943
"SOX13","STA2--STA--synthetic VSMC",1.68833142780529,"STA2","STA","synthetic VSMC",1620
"SOX13","STA3--STA--contractile VSMC",1.8865176361827,"STA3","STA","contractile VSMC",25
"SOX2","ACom-RR--Ruptured--contractile VSMC",-0.994865251495383,"ACom_RR","Ruptured","contractile VSMC",32
"SOX2","ACom-RR--Ruptured--inflammatory VSMC",-1.141151327235,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX2","ACom-RR--Ruptured--metabolic-stress VSMC",0.223424621439387,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX2","MCA-R1--Ruptured--inflammatory VSMC",-1.29225381661545,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX2","MCA-R2--Ruptured--contractile VSMC",0.239888760170143,"MCA_R2","Ruptured","contractile VSMC",182
"SOX2","MCA-R2--Ruptured--inflammatory VSMC",-0.78127076162611,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX2","MCA-R2--Ruptured--metabolic-stress VSMC",-0.188785799485005,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX2","MCA-R2--Ruptured--synthetic VSMC",-0.0731681548372958,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX2","STA1--STA--ECM-remodeling VSMC",0.153506663009925,"STA1","STA","ECM-remodeling VSMC",637
"SOX2","STA1--STA--contractile VSMC",-0.345659988954332,"STA1","STA","contractile VSMC",1019
"SOX2","STA1--STA--inflammatory VSMC",-1.04205888036545,"STA1","STA","inflammatory VSMC",148
"SOX2","STA1--STA--metabolic-stress VSMC",-0.423944684212328,"STA1","STA","metabolic-stress VSMC",1432
"SOX2","STA1--STA--synthetic VSMC",-0.0438236826187245,"STA1","STA","synthetic VSMC",1049
"SOX2","STA2--STA--ECM-remodeling VSMC",-0.357612626528657,"STA2","STA","ECM-remodeling VSMC",459
"SOX2","STA2--STA--contractile VSMC",-0.317699895637769,"STA2","STA","contractile VSMC",989
"SOX2","STA2--STA--inflammatory VSMC",-1.52288480207707,"STA2","STA","inflammatory VSMC",378
"SOX2","STA2--STA--metabolic-stress VSMC",-0.220276924806692,"STA2","STA","metabolic-stress VSMC",943
"SOX2","STA2--STA--synthetic VSMC",0.167086370268758,"STA2","STA","synthetic VSMC",1620
"SOX2","STA3--STA--contractile VSMC",0.619102465169534,"STA3","STA","contractile VSMC",25
"SOX6","ACom-RR--Ruptured--contractile VSMC",-0.840589735535058,"ACom_RR","Ruptured","contractile VSMC",32
"SOX6","ACom-RR--Ruptured--inflammatory VSMC",1.36762188516295,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX6","ACom-RR--Ruptured--metabolic-stress VSMC",0.754942872501178,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX6","MCA-R1--Ruptured--inflammatory VSMC",1.511368981011,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX6","MCA-R2--Ruptured--contractile VSMC",1.40434969049989,"MCA_R2","Ruptured","contractile VSMC",182
"SOX6","MCA-R2--Ruptured--inflammatory VSMC",1.18162298689304,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX6","MCA-R2--Ruptured--metabolic-stress VSMC",0.903939104334922,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX6","MCA-R2--Ruptured--synthetic VSMC",1.05480496871721,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX6","STA1--STA--ECM-remodeling VSMC",2.03899927405217,"STA1","STA","ECM-remodeling VSMC",637
"SOX6","STA1--STA--contractile VSMC",0.963775841207282,"STA1","STA","contractile VSMC",1019
"SOX6","STA1--STA--inflammatory VSMC",0.649952066094047,"STA1","STA","inflammatory VSMC",148
"SOX6","STA1--STA--metabolic-stress VSMC",1.17953580913976,"STA1","STA","metabolic-stress VSMC",1432
"SOX6","STA1--STA--synthetic VSMC",1.31996995188458,"STA1","STA","synthetic VSMC",1049
"SOX6","STA2--STA--ECM-remodeling VSMC",1.85084215672368,"STA2","STA","ECM-remodeling VSMC",459
"SOX6","STA2--STA--contractile VSMC",1.00278228377264,"STA2","STA","contractile VSMC",989
"SOX6","STA2--STA--inflammatory VSMC",0.880283297457219,"STA2","STA","inflammatory VSMC",378
"SOX6","STA2--STA--metabolic-stress VSMC",1.23818309203061,"STA2","STA","metabolic-stress VSMC",943
"SOX6","STA2--STA--synthetic VSMC",1.26118978921171,"STA2","STA","synthetic VSMC",1620
"SOX6","STA3--STA--contractile VSMC",3.20926218123464,"STA3","STA","contractile VSMC",25
"SOX9","ACom-RR--Ruptured--contractile VSMC",-0.717295411066109,"ACom_RR","Ruptured","contractile VSMC",32
"SOX9","ACom-RR--Ruptured--inflammatory VSMC",-2.60439087536941,"ACom_RR","Ruptured","inflammatory VSMC",945
"SOX9","ACom-RR--Ruptured--metabolic-stress VSMC",-2.02216667048747,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SOX9","MCA-R1--Ruptured--inflammatory VSMC",-2.55077819122279,"MCA_R1","Ruptured","inflammatory VSMC",534
"SOX9","MCA-R2--Ruptured--contractile VSMC",-1.30939124358382,"MCA_R2","Ruptured","contractile VSMC",182
"SOX9","MCA-R2--Ruptured--inflammatory VSMC",-2.69590286969479,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SOX9","MCA-R2--Ruptured--metabolic-stress VSMC",-1.48783041431788,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SOX9","MCA-R2--Ruptured--synthetic VSMC",-0.418157023684292,"MCA_R2","Ruptured","synthetic VSMC",29
"SOX9","STA1--STA--ECM-remodeling VSMC",-1.9842291778339,"STA1","STA","ECM-remodeling VSMC",637
"SOX9","STA1--STA--contractile VSMC",-1.44151499770965,"STA1","STA","contractile VSMC",1019
"SOX9","STA1--STA--inflammatory VSMC",-2.11269065515462,"STA1","STA","inflammatory VSMC",148
"SOX9","STA1--STA--metabolic-stress VSMC",-1.94364328540395,"STA1","STA","metabolic-stress VSMC",1432
"SOX9","STA1--STA--synthetic VSMC",-1.98540628907147,"STA1","STA","synthetic VSMC",1049
"SOX9","STA2--STA--ECM-remodeling VSMC",-1.92099839937969,"STA2","STA","ECM-remodeling VSMC",459
"SOX9","STA2--STA--contractile VSMC",-1.06072941784233,"STA2","STA","contractile VSMC",989
"SOX9","STA2--STA--inflammatory VSMC",-2.01744755380035,"STA2","STA","inflammatory VSMC",378
"SOX9","STA2--STA--metabolic-stress VSMC",-1.4271418302477,"STA2","STA","metabolic-stress VSMC",943
"SOX9","STA2--STA--synthetic VSMC",-1.47698477183783,"STA2","STA","synthetic VSMC",1620
"SOX9","STA3--STA--contractile VSMC",-0.467440586810861,"STA3","STA","contractile VSMC",25
"SP1","ACom-RR--Ruptured--contractile VSMC",4.07480477577778,"ACom_RR","Ruptured","contractile VSMC",32
"SP1","ACom-RR--Ruptured--inflammatory VSMC",-1.60566304125393,"ACom_RR","Ruptured","inflammatory VSMC",945
"SP1","ACom-RR--Ruptured--metabolic-stress VSMC",2.21574696908314,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SP1","MCA-R1--Ruptured--inflammatory VSMC",-3.29693069498024,"MCA_R1","Ruptured","inflammatory VSMC",534
"SP1","MCA-R2--Ruptured--contractile VSMC",1.11087574214328,"MCA_R2","Ruptured","contractile VSMC",182
"SP1","MCA-R2--Ruptured--inflammatory VSMC",-1.22676615150106,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SP1","MCA-R2--Ruptured--metabolic-stress VSMC",1.15557559938808,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SP1","MCA-R2--Ruptured--synthetic VSMC",1.69065096281618,"MCA_R2","Ruptured","synthetic VSMC",29
"SP1","STA1--STA--ECM-remodeling VSMC",-2.68088648017814,"STA1","STA","ECM-remodeling VSMC",637
"SP1","STA1--STA--contractile VSMC",-1.29978288514258,"STA1","STA","contractile VSMC",1019
"SP1","STA1--STA--inflammatory VSMC",-2.71951688022299,"STA1","STA","inflammatory VSMC",148
"SP1","STA1--STA--metabolic-stress VSMC",-1.19185550782361,"STA1","STA","metabolic-stress VSMC",1432
"SP1","STA1--STA--synthetic VSMC",-1.4336710062945,"STA1","STA","synthetic VSMC",1049
"SP1","STA2--STA--ECM-remodeling VSMC",-1.25673234768918,"STA2","STA","ECM-remodeling VSMC",459
"SP1","STA2--STA--contractile VSMC",-0.632990876317851,"STA2","STA","contractile VSMC",989
"SP1","STA2--STA--inflammatory VSMC",-1.94847190176941,"STA2","STA","inflammatory VSMC",378
"SP1","STA2--STA--metabolic-stress VSMC",-0.665002124134675,"STA2","STA","metabolic-stress VSMC",943
"SP1","STA2--STA--synthetic VSMC",-1.21718414098869,"STA2","STA","synthetic VSMC",1620
"SP1","STA3--STA--contractile VSMC",1.51429587509597,"STA3","STA","contractile VSMC",25
"SP2","ACom-RR--Ruptured--contractile VSMC",-0.656681488879788,"ACom_RR","Ruptured","contractile VSMC",32
"SP2","ACom-RR--Ruptured--inflammatory VSMC",2.0347175968104,"ACom_RR","Ruptured","inflammatory VSMC",945
"SP2","ACom-RR--Ruptured--metabolic-stress VSMC",0.185646618328339,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SP2","MCA-R1--Ruptured--inflammatory VSMC",2.46631970133286,"MCA_R1","Ruptured","inflammatory VSMC",534
"SP2","MCA-R2--Ruptured--contractile VSMC",0.531573001942343,"MCA_R2","Ruptured","contractile VSMC",182
"SP2","MCA-R2--Ruptured--inflammatory VSMC",1.80153130668249,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SP2","MCA-R2--Ruptured--metabolic-stress VSMC",0.591139513058083,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SP2","MCA-R2--Ruptured--synthetic VSMC",-0.553687719152354,"MCA_R2","Ruptured","synthetic VSMC",29
"SP2","STA1--STA--ECM-remodeling VSMC",1.58198393935204,"STA1","STA","ECM-remodeling VSMC",637
"SP2","STA1--STA--contractile VSMC",1.02145603579552,"STA1","STA","contractile VSMC",1019
"SP2","STA1--STA--inflammatory VSMC",1.93570393046795,"STA1","STA","inflammatory VSMC",148
"SP2","STA1--STA--metabolic-stress VSMC",1.26657998680973,"STA1","STA","metabolic-stress VSMC",1432
"SP2","STA1--STA--synthetic VSMC",1.25615379013859,"STA1","STA","synthetic VSMC",1049
"SP2","STA2--STA--ECM-remodeling VSMC",1.40507127881293,"STA2","STA","ECM-remodeling VSMC",459
"SP2","STA2--STA--contractile VSMC",1.16501347447664,"STA2","STA","contractile VSMC",989
"SP2","STA2--STA--inflammatory VSMC",2.13256957897565,"STA2","STA","inflammatory VSMC",378
"SP2","STA2--STA--metabolic-stress VSMC",1.24286263999138,"STA2","STA","metabolic-stress VSMC",943
"SP2","STA2--STA--synthetic VSMC",1.18320048953913,"STA2","STA","synthetic VSMC",1620
"SP2","STA3--STA--contractile VSMC",0.312844610210248,"STA3","STA","contractile VSMC",25
"SP3","ACom-RR--Ruptured--contractile VSMC",1.37780043715202,"ACom_RR","Ruptured","contractile VSMC",32
"SP3","ACom-RR--Ruptured--inflammatory VSMC",-2.94024143755346,"ACom_RR","Ruptured","inflammatory VSMC",945
"SP3","ACom-RR--Ruptured--metabolic-stress VSMC",-0.425005599313832,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SP3","MCA-R1--Ruptured--inflammatory VSMC",-4.00374028446626,"MCA_R1","Ruptured","inflammatory VSMC",534
"SP3","MCA-R2--Ruptured--contractile VSMC",-0.514458303798627,"MCA_R2","Ruptured","contractile VSMC",182
"SP3","MCA-R2--Ruptured--inflammatory VSMC",-3.02427842439454,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SP3","MCA-R2--Ruptured--metabolic-stress VSMC",-0.501924206679158,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SP3","MCA-R2--Ruptured--synthetic VSMC",0.158615070675426,"MCA_R2","Ruptured","synthetic VSMC",29
"SP3","STA1--STA--ECM-remodeling VSMC",-2.62356911291905,"STA1","STA","ECM-remodeling VSMC",637
"SP3","STA1--STA--contractile VSMC",-2.33131293258353,"STA1","STA","contractile VSMC",1019
"SP3","STA1--STA--inflammatory VSMC",-3.4205482322034,"STA1","STA","inflammatory VSMC",148
"SP3","STA1--STA--metabolic-stress VSMC",-2.33125517212455,"STA1","STA","metabolic-stress VSMC",1432
"SP3","STA1--STA--synthetic VSMC",-1.96023515526183,"STA1","STA","synthetic VSMC",1049
"SP3","STA2--STA--ECM-remodeling VSMC",-2.29102927474724,"STA2","STA","ECM-remodeling VSMC",459
"SP3","STA2--STA--contractile VSMC",-2.02901871885083,"STA2","STA","contractile VSMC",989
"SP3","STA2--STA--inflammatory VSMC",-3.11196915822025,"STA2","STA","inflammatory VSMC",378
"SP3","STA2--STA--metabolic-stress VSMC",-2.3336269469037,"STA2","STA","metabolic-stress VSMC",943
"SP3","STA2--STA--synthetic VSMC",-2.29754340336329,"STA2","STA","synthetic VSMC",1620
"SP3","STA3--STA--contractile VSMC",0.0049705214923262,"STA3","STA","contractile VSMC",25
"SP4","ACom-RR--Ruptured--contractile VSMC",2.28367646410624,"ACom_RR","Ruptured","contractile VSMC",32
"SP4","ACom-RR--Ruptured--inflammatory VSMC",2.00767331394546,"ACom_RR","Ruptured","inflammatory VSMC",945
"SP4","ACom-RR--Ruptured--metabolic-stress VSMC",1.71149936577255,"ACom_RR","Ruptured","metabolic-stress VSMC",30
"SP4","MCA-R1--Ruptured--inflammatory VSMC",2.41722056168527,"MCA_R1","Ruptured","inflammatory VSMC",534
"SP4","MCA-R2--Ruptured--contractile VSMC",1.57542630205168,"MCA_R2","Ruptured","contractile VSMC",182
"SP4","MCA-R2--Ruptured--inflammatory VSMC",2.20632809286887,"MCA_R2","Ruptured","inflammatory VSMC",1078
"SP4","MCA-R2--Ruptured--metabolic-stress VSMC",1.7587394730735,"MCA_R2","Ruptured","metabolic-stress VSMC",77
"SP4","MCA-R2--Ruptured--synthetic VSMC",1.83482058301134,"MCA_R2","Ruptured","synthetic VSMC",29
"SP4","STA1--STA--ECM-remodeling VSMC",2.68010873752999,"STA1","STA","ECM-remodeling VSMC",637
"SP4","STA1--STA--contractile VSMC",2.55879568101542,"STA1","STA","contractile VSMC",1019
"SP4","STA1--STA--inflammatory VSMC",2.12144991837287,"STA1","STA","inflammatory VSMC",148
