"regulon","status","vsmc_state","mean_AUC"
"TFDP1 (29g)","STA","metabolic-stress VSMC",0.00383504193849021
"TFDP1_extended (82g)","Ruptured","contractile VSMC",0.0205709507602077
"TFDP1_extended (82g)","Ruptured","synthetic VSMC",0.0310212031339914
"TFDP1_extended (82g)","Ruptured","inflammatory VSMC",0.00459392383397518
"TFDP1_extended (82g)","Ruptured","ECM-remodeling VSMC",0.0232563115104835
"TFDP1_extended (82g)","Ruptured","metabolic-stress VSMC",0.0177554319402843
"TFDP1_extended (82g)","STA","contractile VSMC",0.00617715019255456
"TFDP1_extended (82g)","STA","synthetic VSMC",0.00729910141206675
"TFDP1_extended (82g)","STA","inflammatory VSMC",0.00547197261446299
"TFDP1_extended (82g)","STA","ECM-remodeling VSMC",0.00871116816431322
"TFDP1_extended (82g)","STA","metabolic-stress VSMC",0.00454172015404365
"THAP11_extended (91g)","Ruptured","contractile VSMC",0.00913214195350058
"THAP11_extended (91g)","Ruptured","synthetic VSMC",0.0148726709168398
"THAP11_extended (91g)","Ruptured","inflammatory VSMC",0.0072454885938032
"THAP11_extended (91g)","Ruptured","ECM-remodeling VSMC",0.0103634661218931
"THAP11_extended (91g)","Ruptured","metabolic-stress VSMC",0.0101293837248893
"THAP11_extended (91g)","STA","contractile VSMC",0.00645301327885598
"THAP11_extended (91g)","STA","synthetic VSMC",0.0127860061287028
"THAP11_extended (91g)","STA","inflammatory VSMC",0.00829843377596187
"THAP11_extended (91g)","STA","ECM-remodeling VSMC",0.00863636363636364
"THAP11_extended (91g)","STA","metabolic-stress VSMC",0.00520684371807967
"THAP1_extended (38g)","Ruptured","contractile VSMC",0.0228107229330008
"THAP1_extended (38g)","Ruptured","synthetic VSMC",0.0243246419198579
"THAP1_extended (38g)","Ruptured","inflammatory VSMC",0.00724725482771677
"THAP1_extended (38g)","Ruptured","ECM-remodeling VSMC",0.0205887921241954
"THAP1_extended (38g)","Ruptured","metabolic-stress VSMC",0.0204678362573099
"THAP1_extended (38g)","STA","contractile VSMC",0.0130821658462704
"THAP1_extended (38g)","STA","synthetic VSMC",0.00662249148049981
"THAP1_extended (38g)","STA","inflammatory VSMC",0.0138053767512306
"THAP1_extended (38g)","STA","ECM-remodeling VSMC",0.0112495266944339
"THAP1_extended (38g)","STA","metabolic-stress VSMC",0.00879717278808532
"TRIM28_extended (110g)","Ruptured","contractile VSMC",0.0613069411775731
"TRIM28_extended (110g)","Ruptured","synthetic VSMC",0.0560564967771477
"TRIM28_extended (110g)","Ruptured","inflammatory VSMC",0.0389964249233912
"TRIM28_extended (110g)","Ruptured","ECM-remodeling VSMC",0.0446778175008512
"TRIM28_extended (110g)","Ruptured","metabolic-stress VSMC",0.0953661143267885
"TRIM28_extended (110g)","STA","contractile VSMC",0.0355898876404494
"TRIM28_extended (110g)","STA","synthetic VSMC",0.0434107933265237
"TRIM28_extended (110g)","STA","inflammatory VSMC",0.0491266598569969
"TRIM28_extended (110g)","STA","ECM-remodeling VSMC",0.0288125638406537
"TRIM28_extended (110g)","STA","metabolic-stress VSMC",0.0379996595165134
"UBTF_extended (276g)","Ruptured","contractile VSMC",0.0745670549427894
"UBTF_extended (276g)","Ruptured","synthetic VSMC",0.0824116797576697
"UBTF_extended (276g)","Ruptured","inflammatory VSMC",0.0427647259107933
"UBTF_extended (276g)","Ruptured","ECM-remodeling VSMC",0.0907814096016343
"UBTF_extended (276g)","Ruptured","metabolic-stress VSMC",0.061301214391102
"UBTF_extended (276g)","STA","contractile VSMC",0.119502894109636
"UBTF_extended (276g)","STA","synthetic VSMC",0.133347803881512
"UBTF_extended (276g)","STA","inflammatory VSMC",0.0530056179775281
"UBTF_extended (276g)","STA","ECM-remodeling VSMC",0.145863125638407
"UBTF_extended (276g)","STA","metabolic-stress VSMC",0.143825331971399
"USF2_extended (63g)","Ruptured","contractile VSMC",0.00715473699539368
"USF2_extended (63g)","Ruptured","synthetic VSMC",0.00941049942864825
"USF2_extended (63g)","Ruptured","inflammatory VSMC",0.0742272347535505
"USF2_extended (63g)","Ruptured","ECM-remodeling VSMC",0.0167664531699619
"USF2_extended (63g)","Ruptured","metabolic-stress VSMC",0.00457419268335448
"USF2_extended (63g)","STA","contractile VSMC",0.0028952009653764
"USF2_extended (63g)","STA","synthetic VSMC",0.00138308734799963
"USF2_extended (63g)","STA","inflammatory VSMC",0.0549726167270027
"USF2_extended (63g)","STA","ECM-remodeling VSMC",0.00606609115381045
"USF2_extended (63g)","STA","metabolic-stress VSMC",0.00131532535041307
"VEZF1_extended (176g)","Ruptured","contractile VSMC",0.0244292996973133
"VEZF1_extended (176g)","Ruptured","synthetic VSMC",0.0335493642351449
"VEZF1_extended (176g)","Ruptured","inflammatory VSMC",0.025252808988764
"VEZF1_extended (176g)","Ruptured","ECM-remodeling VSMC",0.0603187776642833
"VEZF1_extended (176g)","Ruptured","metabolic-stress VSMC",0.0195163242916052
"VEZF1_extended (176g)","STA","contractile VSMC",0.0278924072182499
"VEZF1_extended (176g)","STA","synthetic VSMC",0.0313329928498468
"VEZF1_extended (176g)","STA","inflammatory VSMC",0.0312427647259108
"VEZF1_extended (176g)","STA","ECM-remodeling VSMC",0.053571671773919
"VEZF1_extended (176g)","STA","metabolic-stress VSMC",0.0353728294177732
"WRNIP1_extended (31g)","Ruptured","contractile VSMC",0.00433985900019054
"WRNIP1_extended (31g)","Ruptured","synthetic VSMC",0.0101634997790544
"WRNIP1_extended (31g)","Ruptured","inflammatory VSMC",0.00929444689939608
"WRNIP1_extended (31g)","Ruptured","ECM-remodeling VSMC",0.0146744734128738
"WRNIP1_extended (31g)","Ruptured","metabolic-stress VSMC",0.00416932619760724
"WRNIP1_extended (31g)","STA","contractile VSMC",0.00114597142436294
"WRNIP1_extended (31g)","STA","synthetic VSMC",0.000326999558108705
"WRNIP1_extended (31g)","STA","inflammatory VSMC",0.0105818235380763
"WRNIP1_extended (31g)","STA","ECM-remodeling VSMC",0.0012829577257328
"WRNIP1_extended (31g)","STA","metabolic-stress VSMC",0.000122256591545147
"XBP1 (132g)","Ruptured","contractile VSMC",0.10435311261257
"XBP1 (132g)","Ruptured","synthetic VSMC",0.089676305871579
"XBP1 (132g)","Ruptured","inflammatory VSMC",0.0478404834865509
"XBP1 (132g)","Ruptured","ECM-remodeling VSMC",0.0917177391896493
"XBP1 (132g)","Ruptured","metabolic-stress VSMC",0.103830912117429
"XBP1 (132g)","STA","contractile VSMC",0.0961474293496765
"XBP1 (132g)","STA","synthetic VSMC",0.0983197139938713
"XBP1 (132g)","STA","inflammatory VSMC",0.0694016002723868
"XBP1 (132g)","STA","ECM-remodeling VSMC",0.0640074906367041
"XBP1 (132g)","STA","metabolic-stress VSMC",0.123478038815117
"XBP1_extended (145g)","Ruptured","contractile VSMC",0.106886825163292
"XBP1_extended (145g)","Ruptured","synthetic VSMC",0.0916311507167764
"XBP1_extended (145g)","Ruptured","inflammatory VSMC",0.0483035410282601
"XBP1_extended (145g)","Ruptured","ECM-remodeling VSMC",0.0922603847463398
"XBP1_extended (145g)","Ruptured","metabolic-stress VSMC",0.105318162902433
"XBP1_extended (145g)","STA","contractile VSMC",0.103760640108955
"XBP1_extended (145g)","STA","synthetic VSMC",0.10440330268982
"XBP1_extended (145g)","STA","inflammatory VSMC",0.070724378617637
"XBP1_extended (145g)","STA","ECM-remodeling VSMC",0.0727349336057201
"XBP1_extended (145g)","STA","metabolic-stress VSMC",0.132198672114402
"XRCC4_extended (33g)","Ruptured","contractile VSMC",0.0049327371575078
"XRCC4_extended (33g)","Ruptured","synthetic VSMC",0.00388946940671079
"XRCC4_extended (33g)","Ruptured","inflammatory VSMC",0.00312289562289562
"XRCC4_extended (33g)","Ruptured","ECM-remodeling VSMC",0.00466470258136925
"XRCC4_extended (33g)","Ruptured","metabolic-stress VSMC",0.000900205761316872
"XRCC4_extended (33g)","STA","contractile VSMC",0.0015347923681257
"XRCC4_extended (33g)","STA","synthetic VSMC",0.00313131313131313
"XRCC4_extended (33g)","STA","inflammatory VSMC",0.00416806958473625
"XRCC4_extended (33g)","STA","ECM-remodeling VSMC",0.00274270482603816
"XRCC4_extended (33g)","STA","metabolic-stress VSMC",0.000893658810325477
"YY1 (44g)","Ruptured","contractile VSMC",0.00627245762446149
"YY1 (44g)","Ruptured","synthetic VSMC",0.00632851721780941
"YY1 (44g)","Ruptured","inflammatory VSMC",0.0112155388471178
"YY1 (44g)","Ruptured","ECM-remodeling VSMC",0.00831624515835042
"YY1 (44g)","Ruptured","metabolic-stress VSMC",0.00414546467178046
"YY1 (44g)","STA","contractile VSMC",0.00303144224196856
"YY1 (44g)","STA","synthetic VSMC",0.00196514012303486
"YY1 (44g)","STA","inflammatory VSMC",0.0126611984506721
"YY1 (44g)","STA","ECM-remodeling VSMC",0.0059375712007291
"YY1 (44g)","STA","metabolic-stress VSMC",0.00312941444520392
"YY1_extended (98g)","Ruptured","contractile VSMC",0.0192177938544293
"YY1_extended (98g)","Ruptured","synthetic VSMC",0.0168187101546265
"YY1_extended (98g)","Ruptured","inflammatory VSMC",0.0396680286006129
"YY1_extended (98g)","Ruptured","ECM-remodeling VSMC",0.0154600783112019
"YY1_extended (98g)","Ruptured","metabolic-stress VSMC",0.0175490863693111
"YY1_extended (98g)","STA","contractile VSMC",0.0134482465100443
"YY1_extended (98g)","STA","synthetic VSMC",0.00990211099761662
"YY1_extended (98g)","STA","inflammatory VSMC",0.0398731699012598
"YY1_extended (98g)","STA","ECM-remodeling VSMC",0.0143590398365679
"YY1_extended (98g)","STA","metabolic-stress VSMC",0.0108290772897514
"ZBTB7A_extended (441g)","Ruptured","contractile VSMC",0.104954034729316
"ZBTB7A_extended (441g)","Ruptured","synthetic VSMC",0.104258391743862
"ZBTB7A_extended (441g)","Ruptured","inflammatory VSMC",0.0768394620360913
"ZBTB7A_extended (441g)","Ruptured","ECM-remodeling VSMC",0.129607167177392
"ZBTB7A_extended (441g)","Ruptured","metabolic-stress VSMC",0.0883034464495139
"ZBTB7A_extended (441g)","STA","contractile VSMC",0.152376574736125
"ZBTB7A_extended (441g)","STA","synthetic VSMC",0.157889002383384
"ZBTB7A_extended (441g)","STA","inflammatory VSMC",0.0936763704460334
"ZBTB7A_extended (441g)","STA","ECM-remodeling VSMC",0.178309499489275
"ZBTB7A_extended (441g)","STA","metabolic-stress VSMC",0.189170071501532
"ZEB1_extended (834g)","Ruptured","contractile VSMC",0.27579748104694
"ZEB1_extended (834g)","Ruptured","synthetic VSMC",0.314756436899017
"ZEB1_extended (834g)","Ruptured","inflammatory VSMC",0.428421859039837
"ZEB1_extended (834g)","Ruptured","ECM-remodeling VSMC",0.426242764725911
"ZEB1_extended (834g)","Ruptured","metabolic-stress VSMC",0.228142851738357
"ZEB1_extended (834g)","STA","contractile VSMC",0.255956758597208
"ZEB1_extended (834g)","STA","synthetic VSMC",0.262705141300647
"ZEB1_extended (834g)","STA","inflammatory VSMC",0.340556690500511
"ZEB1_extended (834g)","STA","ECM-remodeling VSMC",0.340966973101805
"ZEB1_extended (834g)","STA","metabolic-stress VSMC",0.262593632958802
"ZFX_extended (131g)","Ruptured","contractile VSMC",0.0176411054155617
"ZFX_extended (131g)","Ruptured","synthetic VSMC",0.0194075587334014
"ZFX_extended (131g)","Ruptured","inflammatory VSMC",0.116749233912155
"ZFX_extended (131g)","Ruptured","ECM-remodeling VSMC",0.0528175008512087
"ZFX_extended (131g)","Ruptured","metabolic-stress VSMC",0.0161564143305716
"ZFX_extended (131g)","STA","contractile VSMC",0.00713483146067416
"ZFX_extended (131g)","STA","synthetic VSMC",0.00422880490296221
"ZFX_extended (131g)","STA","inflammatory VSMC",0.0770888661899898
"ZFX_extended (131g)","STA","ECM-remodeling VSMC",0.014095165134491
"ZFX_extended (131g)","STA","metabolic-stress VSMC",0.00323203949608444
"ZMIZ1 (259g)","Ruptured","contractile VSMC",0.054503518849978
"ZMIZ1 (259g)","Ruptured","synthetic VSMC",0.0743633545841992
"ZMIZ1 (259g)","Ruptured","inflammatory VSMC",0.0486499829758257
"ZMIZ1 (259g)","Ruptured","ECM-remodeling VSMC",0.136661559414368
"ZMIZ1 (259g)","Ruptured","metabolic-stress VSMC",0.0393518518518519
"ZMIZ1 (259g)","STA","contractile VSMC",0.0710938032005448
"ZMIZ1 (259g)","STA","synthetic VSMC",0.0900153217568948
"ZMIZ1 (259g)","STA","inflammatory VSMC",0.0463968335035751
"ZMIZ1 (259g)","STA","ECM-remodeling VSMC",0.134612700034048
"ZMIZ1 (259g)","STA","metabolic-stress VSMC",0.0739036431733061
"ZMIZ1_extended (387g)","Ruptured","contractile VSMC",0.118102866621061
"ZMIZ1_extended (387g)","Ruptured","synthetic VSMC",0.157637983868127
"ZMIZ1_extended (387g)","Ruptured","inflammatory VSMC",0.0769296901600272
"ZMIZ1_extended (387g)","Ruptured","ECM-remodeling VSMC",0.265332397003745
"ZMIZ1_extended (387g)","Ruptured","metabolic-stress VSMC",0.0939403397268566
"ZMIZ1_extended (387g)","STA","contractile VSMC",0.129670582226762
"ZMIZ1_extended (387g)","STA","synthetic VSMC",0.159924242424242
"ZMIZ1_extended (387g)","STA","inflammatory VSMC",0.0732192713653388
"ZMIZ1_extended (387g)","STA","ECM-remodeling VSMC",0.245457950289411
"ZMIZ1_extended (387g)","STA","metabolic-stress VSMC",0.136670922710249
"ZNF143_extended (76g)","Ruptured","contractile VSMC",0.00921494853493075
"ZNF143_extended (76g)","Ruptured","synthetic VSMC",0.0108264002443802
"ZNF143_extended (76g)","Ruptured","inflammatory VSMC",0.0900512419663019
"ZNF143_extended (76g)","Ruptured","ECM-remodeling VSMC",0.0138092756644085
"ZNF143_extended (76g)","Ruptured","metabolic-stress VSMC",0.00540404917684751
"ZNF143_extended (76g)","STA","contractile VSMC",0.00221556366162932
"ZNF143_extended (76g)","STA","synthetic VSMC",0.00801372242487407
"ZNF143_extended (76g)","STA","inflammatory VSMC",0.0563574778530485
"ZNF143_extended (76g)","STA","ECM-remodeling VSMC",0.00509640437727983
"ZNF143_extended (76g)","STA","metabolic-stress VSMC",0.00286868160500261
"ZNF148_extended (268g)","Ruptured","contractile VSMC",0.0736838282838695
"ZNF148_extended (268g)","Ruptured","synthetic VSMC",0.0868585115001233
"ZNF148_extended (268g)","Ruptured","inflammatory VSMC",0.19538304392237
"ZNF148_extended (268g)","Ruptured","ECM-remodeling VSMC",0.151483231188287
"ZNF148_extended (268g)","Ruptured","metabolic-stress VSMC",0.049511973669277
"ZNF148_extended (268g)","STA","contractile VSMC",0.0397803881511747
"ZNF148_extended (268g)","STA","synthetic VSMC",0.0471305754170923
"ZNF148_extended (268g)","STA","inflammatory VSMC",0.136140619679946
"ZNF148_extended (268g)","STA","ECM-remodeling VSMC",0.0975987402110998
"ZNF148_extended (268g)","STA","metabolic-stress VSMC",0.0365781409601634
"ZNF23_extended (25g)","Ruptured","contractile VSMC",0.000736359246740705
"ZNF23_extended (25g)","Ruptured","synthetic VSMC",0.000453720508166969
"ZNF23_extended (25g)","Ruptured","inflammatory VSMC",0.000819298245614035
"ZNF23_extended (25g)","Ruptured","ECM-remodeling VSMC",0.00208333333333333
"ZNF23_extended (25g)","Ruptured","metabolic-stress VSMC",0.000321637426900585
"ZNF23_extended (25g)","STA","contractile VSMC",0.000236842105263158
"ZNF23_extended (25g)","STA","synthetic VSMC",8.7719298245614e-05
"ZNF23_extended (25g)","STA","inflammatory VSMC",0.0023859649122807
"ZNF23_extended (25g)","STA","ECM-remodeling VSMC",0.000452631578947368
"ZNF23_extended (25g)","STA","metabolic-stress VSMC",0.000140350877192982
"ZNF263_extended (36g)","Ruptured","contractile VSMC",0.00850557760571424
"ZNF263_extended (36g)","Ruptured","synthetic VSMC",0.0127306323197739
"ZNF263_extended (36g)","Ruptured","inflammatory VSMC",0.00289729445757815
"ZNF263_extended (36g)","Ruptured","ECM-remodeling VSMC",0.023936170212766
"ZNF263_extended (36g)","Ruptured","metabolic-stress VSMC",0.00633336251933573
"ZNF263_extended (36g)","STA","contractile VSMC",0.00464933018124507
"ZNF263_extended (36g)","STA","synthetic VSMC",0.0113383241397426
"ZNF263_extended (36g)","STA","inflammatory VSMC",0.00293538219070134
"ZNF263_extended (36g)","STA","ECM-remodeling VSMC",0.0116745468873128
"ZNF263_extended (36g)","STA","metabolic-stress VSMC",0.00793406882059364
"ZNF358_extended (27g)","Ruptured","contractile VSMC",0.0200724883905312
"ZNF358_extended (27g)","Ruptured","synthetic VSMC",0.0310089399744572
"ZNF358_extended (27g)","Ruptured","inflammatory VSMC",0.00248065843621399
"ZNF358_extended (27g)","Ruptured","ECM-remodeling VSMC",0.0252057613168724
"ZNF358_extended (27g)","Ruptured","metabolic-stress VSMC",0.0146639231824417
"ZNF358_extended (27g)","STA","contractile VSMC",0.0145942386831276
"ZNF358_extended (27g)","STA","synthetic VSMC",0.0176395061728395
"ZNF358_extended (27g)","STA","inflammatory VSMC",0.00387160493827161
"ZNF358_extended (27g)","STA","ECM-remodeling VSMC",0.0101086419753086
"ZNF358_extended (27g)","STA","metabolic-stress VSMC",0.0246271604938272
"ZNF429_extended (23g)","Ruptured","contractile VSMC",0.000354850574236294
"ZNF429_extended (23g)","Ruptured","synthetic VSMC",0
"ZNF429_extended (23g)","Ruptured","inflammatory VSMC",0.00139092791266704
"ZNF429_extended (23g)","Ruptured","ECM-remodeling VSMC",0.000658761528326746
"ZNF429_extended (23g)","Ruptured","metabolic-stress VSMC",0.000130706652445783
"ZNF429_extended (23g)","STA","contractile VSMC",0.000523244871070958
"ZNF429_extended (23g)","STA","synthetic VSMC",0.000184453227931489
"ZNF429_extended (23g)","STA","inflammatory VSMC",0.00169019386410691
"ZNF429_extended (23g)","STA","ECM-remodeling VSMC",0.0014944475814041
"ZNF429_extended (23g)","STA","metabolic-stress VSMC",0.000210803689064559
"ZNF831 (29g)","Ruptured","contractile VSMC",0.0267256342074438
"ZNF831 (29g)","Ruptured","synthetic VSMC",0.0171610373750683
"ZNF831 (29g)","Ruptured","inflammatory VSMC",0.147275551413482
"ZNF831 (29g)","Ruptured","ECM-remodeling VSMC",0.0171442994718857
"ZNF831 (29g)","Ruptured","metabolic-stress VSMC",0.0309878844361603
"ZNF831 (29g)","STA","contractile VSMC",0.00792326809568189
"ZNF831 (29g)","STA","synthetic VSMC",0.00724914569742156
"ZNF831 (29g)","STA","inflammatory VSMC",0.136789375582479
"ZNF831 (29g)","STA","ECM-remodeling VSMC",0.00430879155017086
"ZNF831 (29g)","STA","metabolic-stress VSMC",0.00527958993476235
"ZNF831_extended (45g)","Ruptured","contractile VSMC",0.0211240848855528
"ZNF831_extended (45g)","Ruptured","synthetic VSMC",0.0128294438639266
"ZNF831_extended (45g)","Ruptured","inflammatory VSMC",0.154553310886644
"ZNF831_extended (45g)","Ruptured","ECM-remodeling VSMC",0.0168069584736251
"ZNF831_extended (45g)","Ruptured","metabolic-stress VSMC",0.0232354408280334
"ZNF831_extended (45g)","STA","contractile VSMC",0.00586307519640853
"ZNF831_extended (45g)","STA","synthetic VSMC",0.0052996632996633
"ZNF831_extended (45g)","STA","inflammatory VSMC",0.159949494949495
"ZNF831_extended (45g)","STA","ECM-remodeling VSMC",0.00342424242424242
"ZNF831_extended (45g)","STA","metabolic-stress VSMC",0.0038361391694725
"ZNF84_extended (50g)","Ruptured","contractile VSMC",0.00845048038719931
"ZNF84_extended (50g)","Ruptured","synthetic VSMC",0.0112516969861526
"ZNF84_extended (50g)","Ruptured","inflammatory VSMC",0.00406509186351706
"ZNF84_extended (50g)","Ruptured","ECM-remodeling VSMC",0.014488188976378
"ZNF84_extended (50g)","Ruptured","metabolic-stress VSMC",0.00455234762321377
"ZNF84_extended (50g)","STA","contractile VSMC",0.00312650918635171
"ZNF84_extended (50g)","STA","synthetic VSMC",0.00521889763779528
"ZNF84_extended (50g)","STA","inflammatory VSMC",0.00420997375328084
"ZNF84_extended (50g)","STA","ECM-remodeling VSMC",0.00511181102362205
"ZNF84_extended (50g)","STA","metabolic-stress VSMC",0.00313280839895013
