"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.19421561650717e-07,0.282925468087345,0.232,0.135,0.00363937209130559,"metabolic-stress VSMC","GET1"
1.20621174020867e-07,0.28966805629809,0.136,0.073,0.00367593027828591,"metabolic-stress VSMC","ENC1"
1.22534198826052e-07,0.423305194687625,0.216,0.116,0.00373422970922392,"metabolic-stress VSMC","ERLIN1"
1.23115636391045e-07,0.377810959184766,0.134,0.072,0.0037519490190171,"metabolic-stress VSMC","C12orf43"
1.27584620074457e-07,0.443129096804802,0.148,0.076,0.00388814129676908,"metabolic-stress VSMC","RCAN1"
1.30973443337075e-07,0.331973461072226,0.158,0.093,0.00399141568569735,"metabolic-stress VSMC","TMEM251"
1.3163478925018e-07,0.410499978065807,0.119,0.067,0.00401157020239924,"metabolic-stress VSMC","WNT2B"
1.34382966314301e-07,0.294057574382119,0.154,0.081,0.00409532089842831,"metabolic-stress VSMC","PLEKHA4"
1.38411028416541e-07,0.262268034654037,0.212,0.117,0.00421807609099408,"metabolic-stress VSMC","RIC8A"
1.39567846010043e-07,0.334689891357599,0.154,0.08,0.00425333010715606,"metabolic-stress VSMC","AC119674.1"
1.44092393456287e-07,0.300629847153933,0.404,0.262,0.00439121569058035,"metabolic-stress VSMC","ABHD14A"
1.45858895197875e-07,0.346059959429387,0.189,0.109,0.00444504983115523,"metabolic-stress VSMC","IFT27"
1.46407631196695e-07,0.263407925563374,0.208,0.119,0.00446177256071927,"metabolic-stress VSMC","RTN2"
1.50231379481671e-07,0.332608944887561,0.359,0.205,0.00457830128970394,"metabolic-stress VSMC","WDR43"
1.5050750282679e-07,0.280460264368931,0.164,0.095,0.00458671614864642,"metabolic-stress VSMC","PLA2G4A"
1.52429351614291e-07,0.355910923872569,0.19,0.115,0.00464528449044552,"metabolic-stress VSMC","SAYSD1"
1.53029319285545e-07,0.501969907726615,0.312,0.156,0.00466356850522697,"metabolic-stress VSMC","FAM49A"
1.5544548406071e-07,0.251114378150803,0.328,0.203,0.00473720112675014,"metabolic-stress VSMC","AKR1B1"
1.65292152308748e-07,0.562237809226005,0.12,0.056,0.0050372783416091,"metabolic-stress VSMC","B9D1"
1.66004012282999e-07,0.25027915801767,0.231,0.137,0.00505897227432441,"metabolic-stress VSMC","WDR41"
1.67455735313741e-07,0.271341949507633,0.837,0.708,0.00510321353368627,"metabolic-stress VSMC","IER2"
1.68434335956391e-07,0.289220241858879,0.188,0.107,0.00513303638827103,"metabolic-stress VSMC","GNAI1"
1.77109680130944e-07,0.408164293455478,0.256,0.159,0.00539741750199051,"metabolic-stress VSMC","CRABP2"
1.83264178319012e-07,0.462723961843723,0.135,0.066,0.00558497583427191,"metabolic-stress VSMC","PRMT5"
1.85145805771795e-07,0.295433080365992,0.246,0.141,0.00564231843089546,"metabolic-stress VSMC","SNAPC5"
1.85263112275284e-07,0.518211424878924,0.208,0.11,0.00564589334658927,"metabolic-stress VSMC","DCTPP1"
1.86966558637739e-07,0.464138866072232,0.13,0.063,0.00569780587448508,"metabolic-stress VSMC","LTC4S"
1.88919010208363e-07,0.270235754609504,0.124,0.073,0.00575730683609985,"metabolic-stress VSMC","SNAI2"
1.89059171027692e-07,0.418646688138545,0.13,0.07,0.00576157823706891,"metabolic-stress VSMC","FADD"
1.89222021344546e-07,0.365791188569655,0.123,0.06,0.00576654110047503,"metabolic-stress VSMC","RRP1"
1.99118209457334e-07,0.374369901536544,0.156,0.084,0.00606812743321227,"metabolic-stress VSMC","RAB23"
2.00517562598809e-07,0.402488735004044,0.195,0.102,0.00611077272019869,"metabolic-stress VSMC","PLBD2"
2.04861297769024e-07,0.338678520950949,0.112,0.061,0.00624314804951101,"metabolic-stress VSMC","EPHA6"
2.07273833737799e-07,0.671788400876388,0.116,0.057,0.00631667008315943,"metabolic-stress VSMC","IRX5"
2.07837760754985e-07,0.330982640920814,0.13,0.062,0.00633385575900816,"metabolic-stress VSMC","GPAT3"
2.10192266142531e-07,0.471457850606771,0.186,0.094,0.00640560931069362,"metabolic-stress VSMC","FZD1"
2.11824506908017e-07,0.404307193908158,0.146,0.079,0.00645535184802182,"metabolic-stress VSMC","LRRK1"
2.23284819369864e-07,0.370435262471915,0.124,0.062,0.00680460487029662,"metabolic-stress VSMC","ZNF140"
2.25215728936677e-07,0.26988895264073,0.269,0.157,0.00686344933934523,"metabolic-stress VSMC","MRPS35"
2.29641965761763e-07,0.615503679295644,0.204,0.113,0.00699833890658972,"metabolic-stress VSMC","CCN3"
2.37246685332652e-07,0.317849781622594,0.19,0.101,0.00723009273551257,"metabolic-stress VSMC","PLOD3"
2.42683475106649e-07,0.300789557363635,0.281,0.154,0.00739577890387514,"metabolic-stress VSMC","WIPI1"
2.43648545846906e-07,0.346300539295765,0.224,0.13,0.00742518943468447,"metabolic-stress VSMC","TK2"
2.4783654803826e-07,0.341574603835035,0.208,0.115,0.00755281880146596,"metabolic-stress VSMC","HCFC2"
2.49794101025203e-07,0.321268856599887,0.268,0.153,0.00761247522874307,"metabolic-stress VSMC","COMMD8"
2.50177313026054e-07,0.329746086509006,0.258,0.147,0.00762415361446901,"metabolic-stress VSMC","NT5C3B"
2.52835319105928e-07,0.258631590936463,0.2,0.111,0.00770515634975317,"metabolic-stress VSMC","ZNF770"
2.65247475775962e-07,0.429380534407021,0.27,0.142,0.00808341682427243,"metabolic-stress VSMC","MLX"
2.65767348589067e-07,0.441952090950688,0.214,0.109,0.00809925994825183,"metabolic-stress VSMC","COPG1"
2.72611686147989e-07,0.387808575247714,0.141,0.076,0.00830784113535996,"metabolic-stress VSMC","CORO2B"
2.8324281361368e-07,1.20155334279459,0.101,0.037,0.0086318247448769,"metabolic-stress VSMC","AC108134.2"
3.03697552890181e-07,0.396451972341673,0.125,0.07,0.00925518292432828,"metabolic-stress VSMC","MLST8"
3.20329838549363e-07,0.408447026283747,0.17,0.082,0.00976205182979183,"metabolic-stress VSMC","HOXB2"
3.28419546099177e-07,0.511861193879835,0.202,0.106,0.0100085856673724,"metabolic-stress VSMC","TOR3A"
3.34228078034058e-07,0.543255104348437,0.103,0.046,0.0101856006780879,"metabolic-stress VSMC","PPIL1"
3.35986270099294e-07,0.361800783878193,0.124,0.06,0.010239181581276,"metabolic-stress VSMC","ZNF771"
3.41862129719364e-07,0.457426003899307,0.158,0.086,0.0104182484031976,"metabolic-stress VSMC","CRYZ"
3.46927492576703e-07,0.269639084735778,0.253,0.141,0.010572615336275,"metabolic-stress VSMC","PFKL"
3.49112920351709e-07,0.506899148497451,0.115,0.056,0.0106392162477183,"metabolic-stress VSMC","SLC22A5"
3.60307839591575e-07,0.384611439801182,0.148,0.071,0.0109803814115532,"metabolic-stress VSMC","PSME3"
3.61253122382483e-07,0.563185898024992,0.171,0.078,0.0110091889046062,"metabolic-stress VSMC","PAPPA"
3.6211092185501e-07,0.345605429640027,0.359,0.209,0.0110353303435314,"metabolic-stress VSMC","FLYWCH2"
3.67133405468845e-07,0.497509692663182,0.122,0.061,0.0111883905316631,"metabolic-stress VSMC","PYGO1"
3.73771511328685e-07,0.634080377628349,0.136,0.055,0.0113906868077417,"metabolic-stress VSMC","TRAF4"
4.14641368299146e-07,0.257985320207867,0.316,0.189,0.0126361956989165,"metabolic-stress VSMC","MRPL21"
4.20134371577344e-07,0.527278354582476,0.146,0.074,0.0128035949738196,"metabolic-stress VSMC","NAB2"
4.20141135825451e-07,1.04782766459348,0.124,0.054,0.0128038011142806,"metabolic-stress VSMC","MT1G"
4.20676898607759e-07,0.551467394522352,0.231,0.125,0.0128201284850715,"metabolic-stress VSMC","IFT22"
4.24155930742504e-07,0.267242487131474,0.241,0.141,0.0129261519893778,"metabolic-stress VSMC","PDCL"
4.28896752985251e-07,0.429437919655612,0.107,0.052,0.0130706285472255,"metabolic-stress VSMC","SNHG10"
4.3579596597636e-07,0.311315164267315,0.178,0.095,0.0132808820631296,"metabolic-stress VSMC","POGLUT1"
4.39040704825086e-07,0.258585748771561,0.504,0.302,0.0133797654795445,"metabolic-stress VSMC","BTG3"
4.42869376898599e-07,0.260121029630384,0.174,0.102,0.0134964442609848,"metabolic-stress VSMC","TMEM175"
4.50200783626089e-07,0.256791663498343,0.352,0.215,0.0137198688810051,"metabolic-stress VSMC","SPSB1"
4.83520961836451e-07,0.409092714425343,0.132,0.071,0.0147353013119658,"metabolic-stress VSMC","CHST14"
4.83529479798001e-07,0.367149501491505,0.146,0.079,0.0147355608968441,"metabolic-stress VSMC","ERLIN2"
4.8375207865756e-07,0.424156456263971,0.322,0.179,0.0147423445970891,"metabolic-stress VSMC","CYB5R1"
4.9365759597349e-07,0.826660691495554,0.123,0.054,0.0150442152372921,"metabolic-stress VSMC","GEMIN7"
5.15299197339477e-07,0.378175857770179,0.112,0.058,0.0157037430389206,"metabolic-stress VSMC","DPAGT1"
5.19720653090591e-07,0.575305891703161,0.104,0.05,0.0158384869029358,"metabolic-stress VSMC","FBXO6"
5.22567388250319e-07,0.499556876844662,0.143,0.072,0.0159252411569285,"metabolic-stress VSMC","WTIP"
5.29292270159408e-07,0.3792266812623,0.146,0.078,0.016130181933108,"metabolic-stress VSMC","UBXN8"
5.51219726207785e-07,0.429497168414646,0.2,0.104,0.0167984211561823,"metabolic-stress VSMC","BOLA2"
5.58070904438215e-07,0.26393002160693,0.276,0.162,0.0170072108127546,"metabolic-stress VSMC","ZIC1"
5.69070224452623e-07,0.863593543562387,0.258,0.143,0.0173424150901937,"metabolic-stress VSMC","TNFRSF12A"
5.69378715770078e-07,0.390786622923912,0.119,0.068,0.0173518163630931,"metabolic-stress VSMC","REPIN1"
5.72448337397821e-07,0.26675828889078,0.167,0.093,0.0174453630821986,"metabolic-stress VSMC","GABPB2"
5.92726744548568e-07,0.408999966607107,0.106,0.056,0.0180633475401176,"metabolic-stress VSMC","TMEM41A"
6.07557889047173e-07,0.375783551129265,0.241,0.13,0.0185153266687126,"metabolic-stress VSMC","PTGES2"
6.16482512856191e-07,0.252741928700449,0.162,0.092,0.0187873045792924,"metabolic-stress VSMC","OMA1"
6.19455083880018e-07,0.33513932037346,0.166,0.091,0.0188778936812435,"metabolic-stress VSMC","MRM2"
6.39908421270222e-07,0.36278549865939,0.2,0.116,0.01950120913821,"metabolic-stress VSMC","PXDN"
6.51709279299397e-07,0.505981044773206,0.127,0.066,0.0198608402866491,"metabolic-stress VSMC","APOL1"
6.61392146573794e-07,0.425516163118121,0.12,0.059,0.0201559256668364,"metabolic-stress VSMC","OCRL"
6.77856779584549e-07,0.271627138776769,0.186,0.102,0.0206576853578391,"metabolic-stress VSMC","XPOT"
6.83178330570787e-07,0.541129933692867,0.155,0.088,0.0208198596241447,"metabolic-stress VSMC","GAS1RR"
6.92574918257473e-07,0.339374612698402,0.295,0.18,0.0211062206338965,"metabolic-stress VSMC","DNM1"
7.369535293052e-07,0.611517292026769,0.134,0.064,0.022458658805576,"metabolic-stress VSMC","CTU2"
7.40108135438748e-07,0.288144725441262,0.196,0.106,0.0225547954274959,"metabolic-stress VSMC","IFT74"
7.56156556977891e-07,0.569236276458123,0.115,0.052,0.0230438710739012,"metabolic-stress VSMC","ZNHIT2"
7.62099671882857e-07,0.431994231054136,0.177,0.096,0.0232249875006301,"metabolic-stress VSMC","POLDIP2"
7.71342100302431e-07,0.287472494209441,0.294,0.169,0.0235066505067166,"metabolic-stress VSMC","EBLN3P"
7.74348524012819e-07,0.52344357342862,0.164,0.073,0.0235982712692907,"metabolic-stress VSMC","IGF2BP2"
7.80273853653084e-07,0.491380580427153,0.244,0.138,0.0237788456900777,"metabolic-stress VSMC","PHYHD1"
7.89191987407946e-07,0.28662627932194,0.26,0.148,0.0240506258162572,"metabolic-stress VSMC","PIGK"
7.91652746184766e-07,0.424357884235793,0.174,0.093,0.0241256174399807,"metabolic-stress VSMC","PRDM5"
7.96986831206995e-07,0.470445879177197,0.16,0.084,0.0242881736810332,"metabolic-stress VSMC","ADCY2"
8.117563159648e-07,0.426792593018828,0.145,0.072,0.0247382737290273,"metabolic-stress VSMC","RAB24"
8.34018301804587e-07,0.264586179661003,0.154,0.086,0.0254167077474948,"metabolic-stress VSMC","MED7"
8.53238277816246e-07,0.26110233634381,0.343,0.211,0.0260024365164501,"metabolic-stress VSMC","TMEM204"
8.55566546989334e-07,0.311552027044445,0.15,0.08,0.0260733905194999,"metabolic-stress VSMC","PNMA1"
8.70380600850631e-07,0.281191675194686,0.113,0.058,0.026524848810923,"metabolic-stress VSMC","ZNF749"
8.74526183499228e-07,0.503168565194609,0.157,0.08,0.026651185442139,"metabolic-stress VSMC","TGDS"
8.89161639729845e-07,0.489567585040939,0.184,0.105,0.027097200970767,"metabolic-stress VSMC","GLIS3"
9.02925543053493e-07,0.361453314125029,0.116,0.069,0.0275166559245552,"metabolic-stress VSMC","SRD5A3"
9.07032191461677e-07,0.262427204781,0.281,0.149,0.0276418060347946,"metabolic-stress VSMC","DCUN1D4"
9.07367616818723e-07,0.322740132195929,0.112,0.059,0.0276520281225506,"metabolic-stress VSMC","RFT1"
9.08347323833194e-07,0.28288911224207,0.14,0.07,0.0276818846938166,"metabolic-stress VSMC","AFMID"
9.12887035738722e-07,0.292280249289921,0.117,0.065,0.0278202324141376,"metabolic-stress VSMC","APOL2"
9.19081490454406e-07,0.644083009327254,0.1,0.045,0.028009008421598,"metabolic-stress VSMC","IRX2"
9.96896423416581e-07,0.29171393420409,0.377,0.221,0.0303804185036203,"metabolic-stress VSMC","MRPL14"
9.98245004549178e-07,0.409608930107741,0.11,0.057,0.0304215165136362,"metabolic-stress VSMC","BCS1L"
1.03306537248766e-06,0.335344203248672,0.172,0.094,0.0314826672265614,"metabolic-stress VSMC","ZNF787"
1.03319640291565e-06,0.403502415624285,0.19,0.102,0.0314866603788545,"metabolic-stress VSMC","MRPL35"
1.04221024121175e-06,0.839581807667288,0.116,0.051,0.031761357100928,"metabolic-stress VSMC","EYA4"
1.0515309845961e-06,0.339936458556837,0.152,0.085,0.0320454067555661,"metabolic-stress VSMC","BCKDK"
1.06196064028478e-06,0.35076405234353,0.199,0.111,0.0323632505126788,"metabolic-stress VSMC","NFKBIL1"
1.0828215913114e-06,0.316136116352937,0.257,0.145,0.0329989879952148,"metabolic-stress VSMC","MAPK3"
1.09923528398068e-06,0.416652440688418,0.153,0.087,0.0334991952793111,"metabolic-stress VSMC","ACADS"
1.14340685146705e-06,0.406086528431051,0.121,0.063,0.0348453237984583,"metabolic-stress VSMC","MCAT"
1.16244827764088e-06,0.398724572639822,0.186,0.115,0.035425611261106,"metabolic-stress VSMC","C11orf74"
1.18915899205435e-06,0.315119451660679,0.156,0.082,0.0362396202828565,"metabolic-stress VSMC","DDX55"
1.22532863301092e-06,0.351424411402383,0.136,0.075,0.0373418900910077,"metabolic-stress VSMC","PEX19"
1.33000858601941e-06,0.325190866402087,0.256,0.144,0.0405320116589414,"metabolic-stress VSMC","IDH3B"
1.33555054236018e-06,0.296737280808546,0.177,0.102,0.0407009027784266,"metabolic-stress VSMC","ZMAT5"
1.36079510634719e-06,0.277813590064425,0.151,0.08,0.0414702308659305,"metabolic-stress VSMC","ZC3H12C"
1.39030517053057e-06,0.394952143012391,0.207,0.117,0.042369550071919,"metabolic-stress VSMC","GGPS1"
1.39638502820362e-06,0.36309603385034,0.173,0.093,0.0425548337345053,"metabolic-stress VSMC","ARMT1"
1.40751958491489e-06,0.427285043414479,0.136,0.069,0.0428941593502812,"metabolic-stress VSMC","HSPBP1"
1.41559962651935e-06,0.326138830472788,0.251,0.143,0.0431403986181772,"metabolic-stress VSMC","NAGLU"
1.45680187855497e-06,0.371174302833451,0.106,0.057,0.0443960372489626,"metabolic-stress VSMC","FLG-AS1"
1.46202150310615e-06,0.284546425528188,0.261,0.153,0.04455510530716,"metabolic-stress VSMC","ELOF1"
1.46866797362151e-06,0.376214619650471,0.145,0.089,0.0447576564961155,"metabolic-stress VSMC","BHLHE41"
1.48592839533151e-06,0.265310246308666,0.187,0.101,0.0452836678477277,"metabolic-stress VSMC","ELMOD2"
1.49105890801183e-06,0.280010743905746,0.139,0.077,0.0454400202216605,"metabolic-stress VSMC","ARHGEF10L"
1.52296767332795e-06,0.321884222930214,0.224,0.13,0.0464124398446693,"metabolic-stress VSMC","VPS72"
1.52493558308379e-06,0.373951481205845,0.134,0.071,0.0464724118944784,"metabolic-stress VSMC","PJA1"
1.55744748454947e-06,0.267199631437813,0.194,0.109,0.047463212091645,"metabolic-stress VSMC","STK19"
1.57053634406811e-06,0.26021069088023,0.19,0.102,0.0478620950854757,"metabolic-stress VSMC","DPY19L4"
1.62269735932156e-06,0.513296602536275,0.164,0.082,0.0494517020253245,"metabolic-stress VSMC","ILVBL"
1.66940655617756e-06,0.462669833377509,0.182,0.095,0.0508751647995111,"metabolic-stress VSMC","TSTA3"
1.68542678055331e-06,0.404416285041914,0.131,0.074,0.0513633811373622,"metabolic-stress VSMC","ASPA"
1.77739211712633e-06,0.26074598289761,0.269,0.171,0.054166024769425,"metabolic-stress VSMC","MGLL"
1.78387581866304e-06,0.402934461329441,0.234,0.121,0.0543636155737563,"metabolic-stress VSMC","NOC2L"
1.86798958773436e-06,0.582881680416151,0.127,0.062,0.0569269826862047,"metabolic-stress VSMC","KCTD6"
1.92844049654985e-06,0.534114790732016,0.116,0.055,0.0587692241323566,"metabolic-stress VSMC","B4GALT3"
1.97190698582091e-06,0.34505863386079,0.11,0.058,0.0600938653928923,"metabolic-stress VSMC","KAT2A"
2.02677706070968e-06,0.382649990132283,0.194,0.098,0.0617660309251273,"metabolic-stress VSMC","TRIM27"
2.04920913182059e-06,0.256242900218213,0.143,0.081,0.0624496482922326,"metabolic-stress VSMC","NPAS2"
2.05509886348889e-06,0.303540697832025,0.167,0.094,0.062629137864824,"metabolic-stress VSMC","TEFM"
2.09609942498214e-06,0.382181174042691,0.114,0.061,0.0638786299763308,"metabolic-stress VSMC","SMPD1"
2.13409069226722e-06,0.28914781660871,0.189,0.107,0.0650364138468434,"metabolic-stress VSMC","TMEM138"
2.20834599275254e-06,0.393580740798632,0.183,0.093,0.0672993441291337,"metabolic-stress VSMC","PSMG1"
2.22547478367809e-06,0.305003393951955,0.116,0.059,0.0678213440325899,"metabolic-stress VSMC","INF2"
2.26496393263702e-06,0.305131601226932,0.225,0.129,0.0690247758471132,"metabolic-stress VSMC","PLXDC1"
2.27645742680426e-06,0.334464010139855,0.124,0.072,0.0693750400818599,"metabolic-stress VSMC","GSTM2"
2.2830606362045e-06,0.265592550252684,0.192,0.113,0.0695762728883321,"metabolic-stress VSMC","EID2"
2.29213110006137e-06,0.31089926152082,0.184,0.111,0.0698526952743703,"metabolic-stress VSMC","MRPL45"
2.31162229380621e-06,0.381177366888564,0.211,0.114,0.0704466894037443,"metabolic-stress VSMC","FAM8A1"
2.33598851909201e-06,0.379871998300239,0.212,0.121,0.0711892501193291,"metabolic-stress VSMC","CD27-AS1"
2.34877953624789e-06,0.487076103519343,0.188,0.094,0.0715790563671544,"metabolic-stress VSMC","AP002518.2"
2.42743254244754e-06,0.389587262837034,0.165,0.087,0.0739760067310888,"metabolic-stress VSMC","BACE1"
2.46886116937332e-06,0.379327489306242,0.237,0.132,0.075238544136652,"metabolic-stress VSMC","ZFPL1"
2.58194459435292e-06,0.307232747928697,0.166,0.099,0.0786847615129052,"metabolic-stress VSMC","DHRS4"
2.62033004031522e-06,0.584165231570013,0.11,0.052,0.0798545579786064,"metabolic-stress VSMC","RARA-AS1"
2.68435839091775e-06,0.264214002306302,0.168,0.096,0.0818058219632183,"metabolic-stress VSMC","SLC35A5"
2.74774711849526e-06,0.401327439958356,0.238,0.131,0.0837375934361429,"metabolic-stress VSMC","HOMER3"
2.75144723252743e-06,0.253101729852931,0.233,0.128,0.0838503544112734,"metabolic-stress VSMC","NUDT22"
2.81994822446723e-06,0.447940649900037,0.197,0.113,0.0859379221406388,"metabolic-stress VSMC","RPP25L"
2.8304966911671e-06,0.40362067153748,0.132,0.066,0.0862593866633174,"metabolic-stress VSMC","DUSP3"
2.85228848702806e-06,0.336986431597436,0.188,0.101,0.0869234916421802,"metabolic-stress VSMC","METTL2B"
2.87344823798887e-06,0.698772973242062,0.134,0.056,0.0875683350527109,"metabolic-stress VSMC","ADAMTS3"
2.88871210403074e-06,0.589705945538765,0.114,0.055,0.0880335013703368,"metabolic-stress VSMC","PRXL2A"
3.00121495020473e-06,0.462720284825644,0.106,0.055,0.0914620256074891,"metabolic-stress VSMC","TSPAN6"
3.00374492744399e-06,0.295087070023012,0.28,0.164,0.0915391266638556,"metabolic-stress VSMC","MCTS1"
3.07346810169169e-06,0.360604373127388,0.258,0.158,0.0936639403990541,"metabolic-stress VSMC","ID1"
3.14028209332812e-06,0.504981570016744,0.113,0.053,0.0957000967941745,"metabolic-stress VSMC","C6orf47"
3.19202725383838e-06,0.293410117514362,0.173,0.103,0.0972770305607245,"metabolic-stress VSMC","RUSC1"
3.32692744954793e-06,0.484967814917361,0.215,0.115,0.101388114024973,"metabolic-stress VSMC","TMEM216"
