"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HIST1H2BE",1.54072958745678,2.23502255904108,2.20710618187267,0.0552064019351571,0.107857995559718,-4.41767072350205
"DNAJC2",0.784081916492886,5.59905069258478,2.20622690879084,0.0552851379189199,0.107997124345152,-4.77164745453617
"MORC3",0.653997653467385,6.240469190942,2.20575707552677,0.0553272549045879,0.108064691373038,-4.76513979982703
"ASAH2B",1.22740714717026,1.3352169179244,2.20506342234703,0.0553894929710219,0.108161618898233,-4.2810513469067
"IPO5",-0.877416354086326,5.31823576595297,-2.20503604606611,0.0553919507120601,0.108161618898233,-4.73331748772632
"PSMD9",-0.692844687061632,6.26931774693859,-2.20475663437082,0.0554170413535666,0.10819589385053,-4.75626116247572
"AP001816.1",-1.56330997037252,2.82426135649183,-2.2056083778474,0.0554396101304558,0.108211788816493,-4.42121605359252
"IFFO1",-0.653401928568563,3.98137336537724,-2.20449817722882,0.0554402602031829,0.108211788816493,-4.63013066119951
"DIDO1",0.646449985778665,5.348698891133,2.20367644428782,0.055514144874886,0.108327398281003,-4.76875894064413
"HAX1",-0.857668187269677,5.98730776045039,-2.2036715612693,0.0555145842103285,0.108327398281003,-4.755764879823
"AC099535.2",2.46288819389122,0.493127349115135,2.20297685021219,0.0555771234582896,0.108421630046241,-4.13050368391415
"AL033528.2",1.45655611361481,1.00533187986826,2.2029673183068,0.0555779820175728,0.108421630046241,-4.21907523000098
"ADGRG1",1.80168582513528,1.03374532730272,2.20266448477105,0.0556052656339426,0.108460114541325,-4.21542322591453
"DNAJC7",0.749470632587495,5.94867634130311,2.20245151138528,0.0556244611875188,0.108482814658376,-4.77512510235449
"FNIP1",0.850005938328214,6.7557897923708,2.20177282898852,0.0556856748628779,0.108562941702187,-4.76505107769066
"RAB8B",0.783496008597308,7.28267274602411,2.20175564718335,0.0556872254274784,0.108562941702187,-4.75820756583756
"ZNF738",0.952317727847773,2.63513319769975,2.20174444912007,0.0556882360145746,0.108562941702187,-4.55339359418133
"DDX3X",0.849939496376241,7.80795719066082,2.20148284470232,0.0557118500215854,0.108594228029581,-4.75209320345066
"ZNF549",1.13641202838321,1.94623023408132,2.20137037052657,0.0557220056318041,0.108599276149208,-4.42018910324728
"PDLIM7",-1.70166699366756,4.80080902118664,-2.26764965632121,0.0557641964641054,0.108666749395299,-4.59131348975702
"COL6A2",-3.75631485863765,7.83234917365199,-2.413042010829,0.0557915857747725,0.10870536476328,-4.60028979379478
"MKNK1",-0.596557938954595,4.8318403061446,-2.1991733808357,0.0559207410404133,0.108942225419937,-4.72560108639197
"AC011825.2",3.72050793247673,-0.386266295284167,2.19835769305762,0.0559947026535784,0.109071510637734,-4.00332043159846
"LIG4",-0.943981810611743,2.71322715746043,-2.19765231229086,0.0560587393161782,0.109181430684453,-4.42947378887688
"SLC16A8",-2.69973674830402,0.193937942324769,-2.19742712738969,0.0560791973576897,0.109196823567993,-3.9850161760208
"PRKAA2",-2.34675664315009,1.59712457072483,-2.19739785207149,0.0560818575549148,0.109196823567993,-4.10895088426544
"OXSM",-0.864293932088922,2.85666219239988,-2.19683577095186,0.0561329567890997,0.109281494880067,-4.4634270279747
"PHF1",0.610157416554868,5.64683130266384,2.19662986800714,0.0561516869617324,0.109303134614688,-4.78371826976509
"ING4",-0.72818850219599,4.51494799879944,-2.19578839739887,0.0562282956459164,0.109437417722235,-4.72553411390961
"LY6K",-2.90560431759067,0.655670957285683,-2.19557249247494,0.0562479683828125,0.109460864718938,-4.01122771802059
"ZNF431",0.78441741762918,4.93498135094709,2.19526480519317,0.056276015719638,0.109500600466271,-4.7805079541098
"LINC00278",-3.71026927522545,2.79958792372143,-2.30861320384212,0.0562911291029571,0.109510857175956,-4.19060560557018
"CCDC36",-1.94244493857112,1.23182211072706,-2.19503968177241,0.0562965455692754,0.109510857175956,-4.13145830961527
"CSF3R",4.16168064192952,2.25068574868781,2.37006466598104,0.0563385299152399,0.109577677290427,-4.32657514359768
"JUNB",-1.26604276231782,10.7699997833867,-2.1933791948471,0.056448197612368,0.109776104664399,-4.73167188256887
"ARFIP1",-0.602118344267064,5.29001630802257,-2.19286140625049,0.0564955686829629,0.109840386984316,-4.76451724806907
"POLL",-0.863141922668774,3.12481250607845,-2.19285060956089,0.0564965568555947,0.109840386984316,-4.50207494416042
"RCBTB2",-0.699869558702185,3.76518868829837,-2.19255501198507,0.0565236181322014,0.109867447216117,-4.61626839048238
"ERLEC1",-0.783708004842391,5.96960995377125,-2.19253136404784,0.0565257835927983,0.109867447216117,-4.77306769738395
"ATP5F1C",-0.880319109079116,6.95069774899561,-2.19124436969572,0.0566437568894849,0.110081842186795,-4.78469205115964
"AL031775.1",1.76867231358,1.13556014552636,2.19087047611653,0.0566780751444503,0.110133625372064,-4.25521076958771
"RPS16",1.19230629053719,9.94546821350029,2.1897671182474,0.0567794664493434,0.110315709449631,-4.7443446838848
"ZMYND19",-0.713381199409676,3.41516673442587,-2.18941666288805,0.0568117080031251,0.110342635442336,-4.58934481992218
"VEGFC",-2.10729103981146,1.90606357019727,-2.19276037461378,0.0568128541050301,0.110342635442336,-4.27137429608679
"FSTL3",-3.66916322579443,4.94148899933586,-2.39077867491248,0.0568283396797616,0.110342635442336,-4.3960339519694
"SNHG14",0.864681084028968,6.60070561990197,2.18922475820489,0.0568293706166603,0.110342635442336,-4.78639998093418
"ANKRD33B",0.751909338082266,4.16280864657175,2.18919878624152,0.0568317614480417,0.110342635442336,-4.74748115424671
"MRPL33",-0.791224581794951,7.1133439631729,-2.18858362557808,0.0568884183423465,0.110437700417371,-4.79130454675946
"BCKDHA",-0.853055941022175,3.59512265334108,-2.1881891633369,0.0569247776917702,0.11049334131003,-4.63452576105666
"FBXW8",-0.7403332515715,3.69479983992289,-2.1879505398777,0.0569467836882766,0.110521110473435,-4.63999730741937
"MORC2-AS1",1.19240108311404,1.94225560245987,2.18712681176909,0.0570228121729314,0.110651940257279,-4.4217248769194
"NUDT18",-1.87338438041758,2.43695315661303,-2.19035345864882,0.0570339608901395,0.110651940257279,-4.33175509586103
"PLAA",0.650993798029701,4.69637904838992,2.186969737859,0.0570373210229628,0.110651940257279,-4.78487072222003
"NCOA4",-0.587607333775086,5.23511153098241,-2.18670348427576,0.0570619229789682,0.110684708437853,-4.76836865408147
"CCDC146",-0.790292947450012,4.30091641953191,-2.18619382411002,0.0571090446919048,0.110755198241145,-4.68160153406779
"SLBP",0.626665463819261,5.73035779317889,2.18614354992399,0.0571136949547829,0.110755198241145,-4.79925255990103
"ZNF70",-1.60401124444643,1.18074747941793,-2.18541237285132,0.0571813691519681,0.11086759213697,-4.16766769673532
"IMP3",-0.947758686208931,6.01242176867606,-2.18535047928967,0.0571871013084943,0.11086759213697,-4.78428585984557
"CCDC86",-1.11646467764712,2.40613432998031,-2.18522003495553,0.0571991840020485,0.110876041480811,-4.39079532777627
"DPH3",-0.707399460683512,4.97631969519813,-2.18491340316589,0.0572275962528732,0.110916137809039,-4.76729026609408
"PJA1",-0.842862484192197,3.43195843723714,-2.18451935186234,0.0572641289351858,0.110971959867106,-4.61309698656987
"KCNS3",-2.19015602742821,0.900640641694867,-2.18437832969703,0.0572772086923713,0.110982323646098,-4.09213358881951
"CEP85",1.21892096627311,2.40170241291001,2.18373706569607,0.0573367224637146,0.111082644654361,-4.51114221769516
"CADPS",-2.24276320773357,1.57757881318827,-2.18299673717945,0.0574055051116425,0.111200893437586,-4.13622952397963
"NDUFA11",-0.890622495083375,7.27088732023095,-2.18258730630194,0.0574435791766124,0.111252550426033,-4.8038468626458
"ACAD8",-0.801007395297566,3.55921031220847,-2.18254329484562,0.057447673384266,0.111252550426033,-4.61963277658025
"CEMIP",3.21522246153409,3.54756255156568,2.38424215185243,0.0574985078575375,0.111333644536896,-4.55571523062444
"HGF",-3.21182029668289,3.76138502515521,-2.32445858420166,0.0575127477762201,0.111333644536896,-4.34501346566796
"ZNF236",0.648004061365376,4.37568922357654,2.18184343317857,0.0575128169319414,0.111333644536896,-4.77737656454806
"PNN",0.78635097473858,6.7077473465507,2.18165912948169,0.0575299840093433,0.111345506250768,-4.79678258232379
"CBR3-AS1",0.692258189003574,3.83075244424474,2.18161109878377,0.0575344586778562,0.111345506250768,-4.71239232101982
"GABARAPL2",-1.12984229646377,7.31682546857001,-2.18390850577591,0.0575625673713695,0.111384887038102,-4.8066693567842
"RRBP1",-1.14224308707638,6.9589674343517,-2.18622083602637,0.0575988999742785,0.111440168517427,-4.79664510467298
"ALPK2",1.23558816371779,1.57581104334476,2.18082082821675,0.057608131141874,0.111443007332946,-4.37027582852465
"ZNF724",1.12696824168227,2.02120421554756,2.18061498048683,0.0576273362572295,0.11146513739877,-4.44346253022998
"PSMB2",-0.943396205710164,6.34648556000597,-2.18024979563351,0.0576614225162666,0.111495291842238,-4.79389735558526
"VDR",1.01641361727114,3.41939989262159,2.18021034746972,0.0576651057736603,0.111495291842238,-4.68174152885917
"MORN4",-1.88288250591422,1.51583421519111,-2.18019832136354,0.0576662286914294,0.111495291842238,-4.22074835641106
"TCP1",0.720606667131316,6.73164311684342,2.18006847946929,0.0576783538210867,0.111498617603255,-4.7994976402482
"APOL4",-2.57832315925359,0.959406985004895,-2.1800135472642,0.0576834843473435,0.111498617603255,-4.08641362885792
"TAFA5",-2.63690590435008,0.982062355012427,-2.1798206996273,0.0577014993418159,0.111514306715485,-4.064756721094
"PRKCD",0.801897630922976,3.47966399409945,2.17976034223032,0.0577071387963372,0.111514306715485,-4.68211196616708
"RFLNB",1.03374677031441,3.82044073088817,2.18089938828683,0.0577408525861569,0.111564436400821,-4.73506066072455
"ATP5F1B",-0.823851893501256,6.67283396786861,-2.17925018542435,0.0577548264364922,0.111576417048373,-4.799249057237
"TMEM25",-1.01259743291966,2.5267867157489,-2.17877887751673,0.0577989167557028,0.111646568579109,-4.4174278948797
"MT-ND4",-1.42040103109356,10.8544652382592,-2.17830722181692,0.0578430724541232,0.111716827503564,-4.75130526607783
"ALDH9A1",-0.724903471868633,4.95459715306462,-2.17789872434542,0.0578813419421507,0.111771880298344,-4.77024616217558
"TAX1BP1",0.741089123662545,7.2409855918075,2.17783674555354,0.0578871504903087,0.111771880298344,-4.79619925056752
"KANSL3",0.675496530431272,4.54491256262789,2.17762526312108,0.057906974545096,0.111795119384036,-4.79550821410505
"ECHDC3",-2.81610494856915,1.0900452862103,-2.17721848782184,0.0579451236728647,0.111853725820374,-4.09775089982542
"CCR1",1.64192110526893,1.33146488972144,2.17653682017288,0.0580091083026883,0.111954508577186,-4.31708190090219
"GAB2",0.68852619186811,6.48283476553839,2.17649610059864,0.0580129326178843,0.111954508577186,-4.80728434094847
"TGFB3",-1.26099513652232,3.44498826507879,-2.1760035059799,0.0580592157595016,0.112028696436729,-4.54389121866891
"CFAP54",1.29685479897475,1.90429301509781,2.17592085582579,0.0580669849163482,0.112028696436729,-4.43116751659723
"LINGO2",2.76031275952285,0.816880638472382,2.18613762892814,0.0580930403102564,0.112063902783688,-4.22315089239609
"FSTL1",-4.82870837402082,6.63454090218212,-2.38109424120155,0.0581708821035788,0.112198984374465,-4.56573381920105
"TJP1",-3.03424382846379,5.17168453209213,-2.34367151611571,0.0582632533904075,0.112362050136492,-4.49919106918522
"NECAP2",0.593742575222624,5.15771990268441,2.17368284675222,0.0582777444297865,0.112370565959965,-4.8181516501826
"UHRF1BP1",0.881417915993584,3.78953526133701,2.17362368292514,0.0582833261510338,0.112370565959965,-4.73222219801083
"SLC1A3",-2.13510554968162,2.73820526793879,-2.18937698916786,0.0583268851335283,0.112439445233235,-4.31695777160331
"DDAH1",-1.98047365607823,2.80777718562147,-2.18303777022734,0.0583826189977607,0.112522686209308,-4.33697331726871
"ACD",-1.00107010637324,3.25324990646495,-2.17253907866376,0.0583857438265935,0.112522686209308,-4.58325598473245
"HNRNPM",0.656992750689687,7.1918072058618,2.1715185308594,0.0584822728181047,0.112686515312556,-4.80785029784489
"TCTEX1D2",-0.652603623722277,4.22440532498848,-2.17147437853537,0.0584864524925835,0.112686515312556,-4.72679193146229
"TTC39A",2.12645435892777,0.993325518384559,2.17134953484697,0.0584982723799671,0.112694162091269,-4.25248583057799
"CRISPLD2",-3.73847720550754,6.27915535415383,-2.3765556283052,0.0585175394618315,0.112713466948326,-4.58190360803309
"S100B",2.43955117495815,1.27984487425976,2.18481171837804,0.0585239981305471,0.112713466948326,-4.30792588877084
"PRRX2",-4.28221870571689,4.92229361297641,-2.37632936849128,0.0585348783468083,0.112719297530197,-4.39294206322456
"UBR3",0.66146909784378,6.19105027309908,2.17051838863683,0.0585770225456096,0.112777452635231,-4.81872232288157
"CCL4",3.67274965292247,6.5410507282825,2.37573057338411,0.058580791894126,0.112777452635231,-4.62921580760058
"PKNOX1",0.603539381349324,4.81399092606778,2.17012435402312,0.0586143929495969,0.112827007697266,-4.80792224989195
"C9",-2.42954042166896,1.45279412710575,-2.16995748322224,0.0586302260423703,0.112842352455375,-4.08566250157302
"ALG8",-1.00201025763701,3.24112764966961,-2.16959235081231,0.0586648851906946,0.112893921708973,-4.63270473494618
"SATB2",-2.47397923064239,1.68155150183281,-2.17231544775232,0.0587179479134073,0.112980887982446,-4.18820312107231
"PPCS",-0.868521707733875,5.28802082291939,-2.16889637896325,0.0587310035947691,0.112990862565248,-4.80519084963606
"DCTN5",0.731212433055481,4.22027963992667,2.1683934480532,0.0587788279704028,0.11306771598595,-4.78346412866369
"FBXO42",0.592194397552941,5.21091658183972,2.16809180143674,0.058807530142496,0.113107770020821,-4.82605022000107
"MTR",0.598541196347169,5.69506913113794,2.1675956145532,0.0588547728305313,0.113183468543602,-4.8250574604854
"FAM133B",0.868375996521879,6.87224387813839,2.16744628653823,0.0588689978044617,0.11319565900673,-4.81685143396344
"ZNF136",0.740358032846776,4.13672746933368,2.16695270462157,0.0589160401979885,0.113270940396722,-4.77896454100065
"KIFC2",1.17256422401459,2.00356440713884,2.16619431213332,0.0589883925321459,0.113394855551952,-4.45195451958115
"CEP290",0.627275286476143,4.95853833834723,2.16469361312986,0.0591318175776053,0.113655344069222,-4.83022855940172
"FRMD6",-1.39805277536025,5.6088722673981,-2.20535092712953,0.0591929798233023,0.113757669351142,-4.75560543822755
"DSC2",2.32454139140151,0.881950685094307,2.16381402094311,0.0592160398280165,0.113773448898671,-4.2534142782672
"ARHGDIA",-0.723050017765202,6.62849965830082,-2.16377703581158,0.059219583765703,0.113773448898671,-4.82293056647688
"PARK7",-0.873492554130086,7.62505931718266,-2.16372083498149,0.0592249693584278,0.113773448898671,-4.83958016205495
"CHI3L2",2.05007753439281,2.29669347272818,2.20488197343336,0.059235931044995,0.113779279301466,-4.50918428334351
"ATIC",-0.801129911949964,4.0208852091995,-2.16350194390258,0.0592459497174577,0.113783297062401,-4.71155826749238
"DCAF8",0.581078182255107,5.88578637467061,2.16325361273682,0.059269760619933,0.113813798520203,-4.82980136766939
"LAYN",1.87694003267868,2.96454697647351,2.22445708459206,0.0593460060156434,0.113944966606279,-4.62125825963346
"ADAP2",1.47405046542116,1.38930780081888,2.16214448435098,0.0593762216521625,0.113987733796328,-4.34645431515852
"MTG2",-0.617368626888056,4.26222470963581,-2.16192870042616,0.0593969555471817,0.114010288913295,-4.75066155584318
"AAR2",-0.735498959478325,3.68428260255742,-2.16185690030568,0.0594038561225119,0.114010288913295,-4.65634484738236
"XYLT2",0.932510767197271,2.87387912212658,2.16176334359158,0.0594128488539105,0.114012303803346,-4.61259497994056
"KAZN",-2.50121722828448,5.25454162549744,-2.30577553378832,0.0594446849083197,0.114058148265475,-4.61823737233265
"ZBTB20-AS2",1.03352771717902,2.18445377646857,2.1613388335031,0.0594536696810197,0.114060140951799,-4.52811634057135
"HSCB",-0.668254654155955,4.44889881728884,-2.16112986377451,0.0594737742016157,0.114083463168514,-4.76206975197903
"ALDH4A1",-1.51518345308034,1.61256331526032,-2.16043899130352,0.0595402886288008,0.114195791418734,-4.2217032179431
"C3orf62",1.14927878435576,2.64209176858939,2.16033011882789,0.0595507770330899,0.114200648434599,-4.58697973745319
"SLC41A1",0.780844895157804,4.54340694703448,2.16009509597766,0.0595734244648017,0.114228818430105,-4.80376654305576
"TALDO1",-1.11177138447324,6.3257307861426,-2.16740012622491,0.0595867241867788,0.114238736809892,-4.81786367564253
"RPP21",-0.858052410996329,6.08941372932337,-2.15987631303146,0.0595945145069298,0.114238736809892,-4.82408088946958
"LIN52",1.02215003527032,4.69705578048108,2.16658075372909,0.0596440863459392,0.114318495848526,-4.81977944875525
"AC069544.1",-1.84210010407726,0.964403980197127,-2.15910598903774,0.0596688293369196,0.114350651041675,-4.11879654634255
"RRAGC",-0.73271442600675,4.3876959105783,-2.15894084871163,0.0596847725144504,0.114365935745885,-4.777073382521
"FAM210A",0.720273804116983,4.42295208602526,2.15877416564465,0.0597008688355054,0.114381509779077,-4.81201851841779
"PDAP1",-0.753977583649751,6.03908230381816,-2.15853329560561,0.0597241367362414,0.114410817924998,-4.82540525448355
"SMG8",-1.30772985540662,1.85254446598366,-2.15833864184082,0.0597429466175698,0.114431579363304,-4.31331255927254
"FAM91A1",0.627776241032983,5.0340644667507,2.15731891940521,0.0598415791584052,0.114605207103369,-4.83560449887512
"LRRC4C",-1.82576808844609,1.56242845529524,-2.15650392028327,0.0599205237233472,0.11474108825039,-4.21008801958926
